window_start,bin,Delta_J00,Delta_J10,Delta_J01,Delta_J11,Delta_arrival,Delta_dispatch,simplex_error,arrival_identity_error,dispatch_identity_error
2021-01-24,B4,0.010649476492499758,-0.02344552250075506,0.0,0.012796046008255313,0.012796046008255313,-0.010649476492499746,1.214306433183765e-17,0.0,0.0
2021-01-24,B5,0.01412526867072322,-0.061061449373137684,0.0,0.04693618070241447,0.04693618070241447,-0.014125268670723216,3.469446951953614e-18,0.0,0.0
2021-01-24,B6,-0.004237233462007869,0.011147236879687364,0.0,-0.006910003417679514,-0.006910003417679514,0.00423723346200785,-1.9081958235744878e-17,0.0,0.0
2021-01-24,B7,0.006301115027530125,0.0707737231322137,0.0,-0.07707483815974382,-0.07707483815974382,-0.006301115027530127,-1.734723475976807e-18,0.0,0.0
2021-01-24,B8,0.006892292490118579,0.022333935134278386,0.0,-0.02922622762439698,-0.02922622762439698,-0.006892292490118593,-1.3877787807814457e-17,0.0,0.0
2021-01-24,B9,-0.004814898932545991,0.06866323925147455,0.0,-0.06384834031892855,-0.06384834031892855,0.004814898932545997,6.071532165918825e-18,0.0,0.0
2021-01-24,B10,-0.008751666431271843,-0.055630303098315334,0.0,0.06438196952958719,0.06438196952958719,0.008751666431271857,1.3877787807814457e-17,0.0,0.0
2021-01-31,B1,-0.025793848194668994,0.02200073827980805,0.0,0.0037931099148609364,0.0037931099148609364,0.025793848194668987,-6.938893903907228e-18,0.0,0.0
2021-01-31,B2,0.03150171893426075,-0.015823939157722212,0.0,-0.01567777977653856,-0.01567777977653856,-0.03150171893426077,-2.0816681711721685e-17,0.0,0.0
2021-01-31,B3,0.009218388480805084,-0.0275664620364398,0.0,0.018348073555634725,0.018348073555634725,-0.009218388480805074,1.0408340855860843e-17,0.0,0.0
2021-01-31,B4,-0.035912541612480364,-0.014385958674525174,0.0,0.05029850028700557,0.05029850028700557,0.03591254161248039,2.949029909160572e-17,0.0,0.0
2021-01-31,B5,0.014017437961099931,0.09529519459096926,0.0,-0.10931263255206917,-0.10931263255206917,-0.014017437961099916,1.5612511283791264e-17,0.0,0.0
2021-01-31,B6,-0.006416139199694613,-0.00019044031474970303,0.0,0.006606579514444318,0.006606579514444318,0.006416139199694615,2.4936649967166602e-18,0.0,0.0
2021-01-31,B7,-0.04172216672216672,-0.1438410074773711,0.0,0.1855631741995378,0.1855631741995378,0.04172216672216669,-2.7755575615628914e-17,0.0,0.0
2021-01-31,B8,0.03030166578699798,-0.021802061901285363,0.0,-0.008499603885712595,-0.008499603885712595,-0.03030166578699796,2.0816681711721685e-17,0.0,0.0
2021-01-31,B9,0.003529411764705885,-0.06181156098803157,0.0,0.0582821492233257,0.0582821492233257,-0.003529411764705871,1.3877787807814457e-17,0.0,0.0
2021-01-31,B10,0.055202673911482425,0.0020381500361422895,0.0,-0.05724082394762471,-0.05724082394762471,-0.055202673911482425,3.469446951953614e-18,0.0,0.0
2021-02-07,B1,0.04658195902620524,-0.07607036387143437,0.0,0.029488404845229115,0.029488404845229115,-0.04658195902620525,-1.734723475976807e-17,0.0,0.0
2021-02-07,B2,-0.008245666639204447,0.03592990646280404,0.0,-0.027684239823599598,-0.027684239823599598,0.008245666639204445,-1.734723475976807e-18,0.0,0.0
2021-02-07,B3,0.027000000000000003,0.011621984076529531,0.0,-0.03862198407652954,-0.03862198407652954,-0.027000000000000007,-3.469446951953614e-18,0.0,0.0
2021-02-07,B4,0.036128387150814595,0.005884585584453659,0.0,-0.042012972735268245,-0.042012972735268245,-0.03612838715081459,9.540979117872439e-18,0.0,0.0
2021-02-07,B5,-0.00707163207163207,-0.10057261208576997,0.0,0.10764424415740204,0.10764424415740204,0.00707163207163207,0.0,0.0,0.0
2021-02-07,B6,0.021594292714506053,-0.037853552562403026,0.0,0.01625925984789698,0.01625925984789698,-0.021594292714506046,6.938893903907228e-18,0.0,0.0
2021-02-07,B7,0.05950519708617662,0.062409008457207475,0.0,-0.12191420554338409,-0.12191420554338409,-0.05950519708617661,6.938893903907228e-18,0.0,0.0
2021-02-07,B8,-0.03898596535244115,0.04408474572451667,0.0,-0.0050987803720755325,-0.0050987803720755325,0.038985965352441136,-1.214306433183765e-17,0.0,0.0
2021-02-07,B9,0.051609577885529445,-0.02758165020275747,0.0,-0.024027927682771982,-0.024027927682771982,-0.05160957788552945,-6.938893903907228e-18,0.0,0.0
2021-02-07,B10,-0.026099523724322435,0.08193303423778463,0.0,-0.05583351051346219,-0.05583351051346219,0.026099523724322435,0.0,0.0,0.0
2021-02-21,B1,0.02407503908285565,0.004667919799498749,0.0,-0.028742958882354397,-0.028742958882354397,-0.02407503908285565,8.673617379884035e-19,0.0,0.0
2021-02-21,B2,-0.028338590117246244,0.01725221108126246,0.0,0.011086379035983782,0.011086379035983782,0.02833859011724624,-3.469446951953614e-18,0.0,0.0
2021-02-21,B3,-0.008072791233412986,0.006931311853591652,0.0,0.0011414793798213462,0.0011414793798213462,0.008072791233412998,1.214306433183765e-17,0.0,0.0
2021-02-21,B4,0.010357447158732784,0.03581918281847771,0.0,-0.04617662997721048,-0.04617662997721048,-0.010357447158732776,8.673617379884035e-18,0.0,0.0
2021-02-21,B5,-0.028187284906209874,0.06828090411517063,0.0,-0.04009361920896076,-0.04009361920896076,0.028187284906209864,-1.0408340855860843e-17,0.0,0.0
2021-02-21,B6,0.03626978601208532,-0.00881285067971748,0.0,-0.02745693533236783,-0.02745693533236783,-0.03626978601208531,6.938893903907228e-18,0.0,0.0
2021-02-21,B7,-0.04038347426197894,-0.007113187954309451,0.0,0.047496662216288385,0.047496662216288385,0.040383474261978934,-6.938893903907228e-18,0.0,0.0
2021-02-21,B8,0.0045221855476930955,-0.003443373966538983,0.0,-0.0010788115811541064,-0.0010788115811541064,-0.004522185547693089,6.071532165918825e-18,0.0,0.0
2021-02-21,B9,0.01681728924649018,0.05257333052400385,0.0,-0.06939061977049403,-0.06939061977049403,-0.01681728924649018,0.0,0.0,0.0
2021-02-21,B10,0.02730821221729964,-0.03319319437994356,0.0,0.005884982162643911,0.005884982162643911,-0.02730821221729965,-8.673617379884035e-18,0.0,0.0
2021-02-28,B1,0.012615344839234396,0.005965386154461787,0.0,-0.018580730993696178,-0.018580730993696178,-0.012615344839234391,5.204170427930421e-18,0.0,0.0
2021-02-28,B2,0.014197458697000958,-0.0076320883537850295,0.0,-0.006565370343215939,-0.006565370343215939,-0.014197458697000969,-1.0408340855860843e-17,0.0,0.0
2021-02-28,B3,0.00010522778720995895,-0.03751099017705554,0.0,0.03740576238984558,0.03740576238984558,-0.00010522778720995635,2.6020852139652106e-18,0.0,0.0
2021-02-28,B4,-0.03460670154218541,-0.022954999691972396,0.0,0.05756170123415784,0.05756170123415784,0.03460670154218544,3.122502256758253e-17,0.0,0.0
2021-02-28,B5,0.001346858647743605,-0.0355557865032663,0.0,0.03420892785552271,0.03420892785552271,-0.0013468586477435943,1.0842021724855044e-17,0.0,0.0
2021-02-28,B6,-0.06552196280174119,-0.004871784724970319,0.0,0.0703937475267115,0.0703937475267115,0.06552196280174118,-8.673617379884035e-18,0.0,0.0
2021-02-28,B7,0.0008574551484999242,-0.023975487978999822,0.0,0.0231180328304999,0.0231180328304999,-0.0008574551484999207,3.469446951953614e-18,0.0,0.0
2021-02-28,B8,0.027056557764650248,-0.01567133893723489,0.0,-0.011385218827415352,-0.011385218827415352,-0.02705655776465024,5.204170427930421e-18,0.0,0.0
2021-02-28,B9,0.019398227831962774,0.00302639127940333,0.0,-0.0224246191113661,-0.0224246191113661,-0.01939822783196277,3.469446951953614e-18,0.0,0.0
2021-02-28,B10,0.0224971543523311,0.012837837492022204,0.0,-0.035334991844353326,-0.035334991844353326,-0.02249715435233112,-2.2551405187698492e-17,0.0,0.0
2021-03-07,B1,-0.04936771810173346,0.0717196521864041,0.0,-0.022351934084670656,-0.022351934084670656,0.04936771810173344,-2.0816681711721685e-17,0.0,0.0
2021-03-07,B2,0.024456166214902236,-0.0250038491602325,0.0,0.0005476829453302695,0.0005476829453302695,-0.02445616621490223,6.830473686658678e-18,0.0,0.0
2021-03-07,B3,0.014673721340388007,0.022548500881834216,0.0,-0.037222222222222226,-0.037222222222222226,-0.01467372134038801,-3.469446951953614e-18,0.0,0.0
2021-03-07,B4,0.05545277706255852,0.011527058653254835,0.0,-0.06697983571581337,-0.06697983571581337,-0.055452777062558536,-1.0408340855860843e-17,0.0,0.0
2021-03-07,B5,0.02920353982300885,0.04390683063249435,0.0,-0.07311037045550317,-0.07311037045550317,-0.02920353982300882,2.7755575615628914e-17,0.0,0.0
2021-03-07,B6,0.019136787296396417,0.03881876039856495,0.0,-0.057955547694961355,-0.057955547694961355,-0.019136787296396403,1.3877787807814457e-17,0.0,0.0
2021-03-07,B7,-0.006161545077801233,-0.02750801470013293,0.0,0.03366955977793418,0.03366955977793418,0.0061615450778012455,1.214306433183765e-17,0.0,0.0
2021-03-07,B8,-0.031051112630059993,-0.009972920037508486,0.0,0.041024032667568475,0.041024032667568475,0.03105111263005999,-3.469446951953614e-18,0.0,0.0
2021-03-07,B9,0.005457505165545884,0.01327890078909306,0.0,-0.018736405954638942,-0.018736405954638942,-0.005457505165545882,1.734723475976807e-18,0.0,0.0
2021-03-07,B10,-0.05349055927362777,0.008591225955117937,0.0,0.04489933331850985,0.04489933331850985,0.05349055927362779,1.3877787807814457e-17,0.0,0.0
2021-03-14,B1,0.014319644319644319,-0.006254001254001249,0.0,-0.008065643065643061,-0.008065643065643061,-0.01431964431964431,8.673617379884035e-18,0.0,0.0
2021-03-14,B2,0.02204879703394135,-0.0010998780035282605,0.0,-0.020948919030413085,-0.020948919030413085,-0.022048797033941345,6.071532165918825e-18,0.0,0.0
2021-03-14,B3,0.014666279357094206,0.026741854791517278,0.0,-0.04140813414861148,-0.04140813414861148,-0.014666279357094206,0.0,0.0,0.0
2021-03-14,B4,-0.04043162985139839,-0.002096791649085745,0.0,0.04252842150048412,0.04252842150048412,0.04043162985139838,-1.474514954580286e-17,0.0,0.0
2021-03-14,B5,-0.052113828454114,-0.010992389365849616,0.0,0.06310621781996362,0.06310621781996362,0.052113828454114,3.469446951953614e-18,0.0,0.0
2021-03-14,B6,-0.01564190461973713,-0.025179886479147554,0.0,0.040821791098884674,0.040821791098884674,0.01564190461973712,-1.0408340855860843e-17,0.0,0.0
2021-03-14,B7,0.018927968570348248,0.02988274203514845,0.0,-0.0488107106054967,-0.0488107106054967,-0.01892796857034825,-3.469446951953614e-18,0.0,0.0
2021-03-14,B8,0.008174988644442598,0.009346071321201976,0.0,-0.01752105996564457,-0.01752105996564457,-0.008174988644442594,3.469446951953614e-18,0.0,0.0
2021-03-14,B9,-0.009318941927637582,-0.04394699503395156,0.0,0.05326593696158915,0.05326593696158915,0.009318941927637589,6.938893903907228e-18,0.0,0.0
2021-03-14,B10,0.03324178263326338,0.031143545404740614,0.0,-0.06438532803800397,-0.06438532803800397,-0.033241782633263356,2.42861286636753e-17,0.0,0.0
2021-03-21,B1,0.020078468298807287,-0.026465227333871407,0.0,0.006386759035064103,0.006386759035064103,-0.020078468298807304,-1.734723475976807e-17,0.0,0.0
2021-03-21,B2,-0.017872935840378898,-0.04260545785446056,0.0,0.060478393694839455,0.060478393694839455,0.017872935840378898,0.0,0.0,0.0
2021-03-21,B3,0.012395350077320965,-0.04203967365221565,0.0,0.029644323574894677,0.029644323574894677,-0.012395350077320972,-6.938893903907228e-18,0.0,0.0
2021-03-21,B4,0.01292562729055538,-0.013313794928766332,0.0,0.0003881676382109472,0.0003881676382109472,-0.012925627290555384,-3.903127820947816e-18,0.0,0.0
2021-03-21,B5,-0.0015574151557415164,0.06084696335742361,0.0,-0.0592895482016821,-0.0592895482016821,0.0015574151557415095,-6.938893903907228e-18,0.0,0.0
2021-03-21,B6,0.021403278865965433,-0.022119940590089843,0.0,0.0007166617241244075,0.0007166617241244075,-0.021403278865965436,-2.6020852139652106e-18,0.0,0.0
2021-03-21,B7,-0.00046970573286362564,0.02761741182793814,0.0,-0.027147706095074494,-0.027147706095074494,0.0004697057328636456,1.9949319973733282e-17,0.0,0.0
