window_start,alignment_advantage_lower,alignment_advantage_upper,universes
2022-07-10,-0.05247778035105438,-0.0524777603510542,FULL_QUALIFIED_REFERENCE|STAGE_ERA_MATCHED_REFERENCE|SAME_SEASON_STAGE_REFERENCE
2022-07-17,-0.04398984932917745,-0.038459427080279954,FULL_QUALIFIED_REFERENCE|STAGE_ERA_MATCHED_REFERENCE|SAME_SEASON_STAGE_REFERENCE
2022-07-24,-0.04402332273443884,-0.007871597054230364,FULL_QUALIFIED_REFERENCE|STAGE_ERA_MATCHED_REFERENCE|SAME_SEASON_STAGE_REFERENCE
2022-07-31,0.012611885219588184,0.036835260012113735,FULL_QUALIFIED_REFERENCE|STAGE_ERA_MATCHED_REFERENCE|SAME_SEASON_STAGE_REFERENCE
2022-08-07,-0.00855014367364726,-0.0041308780678704984,FULL_QUALIFIED_REFERENCE|STAGE_ERA_MATCHED_REFERENCE|SAME_SEASON_STAGE_REFERENCE
2022-08-14,-0.022163941998768838,0.04840790589666662,FULL_QUALIFIED_REFERENCE|STAGE_ERA_MATCHED_REFERENCE|SAME_SEASON_STAGE_REFERENCE
2022-08-21,-0.026153507788127583,-0.026153487788128038,FULL_QUALIFIED_REFERENCE|STAGE_ERA_MATCHED_REFERENCE|SAME_SEASON_STAGE_REFERENCE
2022-08-28,-0.04327827910623853,-0.043278259106238726,FULL_QUALIFIED_REFERENCE|STAGE_ERA_MATCHED_REFERENCE|SAME_SEASON_STAGE_REFERENCE
2022-09-11,-9.999999411869354e-09,0.00758396643268161,FULL_QUALIFIED_REFERENCE|STAGE_ERA_MATCHED_REFERENCE|SAME_SEASON_STAGE_REFERENCE
2022-09-18,0.007791737049062664,0.025310919778318487,FULL_QUALIFIED_REFERENCE|STAGE_ERA_MATCHED_REFERENCE|SAME_SEASON_STAGE_REFERENCE
2022-10-02,0.013127021324103899,0.03072156903949847,FULL_QUALIFIED_REFERENCE|STAGE_ERA_MATCHED_REFERENCE|SAME_SEASON_STAGE_REFERENCE
