window_start,lower,upper,width,feasible_start_count,refinement_trigger_Ida,refinement_trigger_0_25,refinement_status,root_certificate
2022-01-09,0.05541312153812397,0.055413131538124015,1.0000000043308699e-08,113,False,False,PRESERVED_INTERVAL_NO_CARTESIAN_ENUMERATION,"{""LP"": 0.05541313153812397, ""Q_dimension"": 7, ""raw"": 0.05541313153812397, ""spectral"": 0.016177624001405533, ""support_only"": 0.0}"
2022-01-23,0.05039858493256088,0.07326594345825116,0.02286735852569028,113,False,False,PRESERVED_INTERVAL_NO_CARTESIAN_ENUMERATION,"{""LP"": 0.05039859493256088, ""Q_dimension"": 7, ""raw"": 0.05039859493256088, ""spectral"": 0.01687572385898938, ""support_only"": 0.0}"
2022-01-30,0.058754187834205114,0.058754197834205005,9.999999890653033e-09,113,False,False,PRESERVED_INTERVAL_NO_CARTESIAN_ENUMERATION,"{""LP"": 0.058754197834205116, ""Q_dimension"": 7, ""raw"": 0.058754197834205116, ""spectral"": 0.018383780260694142, ""support_only"": 0.0}"
2022-02-06,0.058826808822433276,0.05882681882243304,9.999999765752943e-09,113,False,False,PRESERVED_INTERVAL_NO_CARTESIAN_ENUMERATION,"{""LP"": 0.05882681882243328, ""Q_dimension"": 7, ""raw"": 0.05882681882243328, ""spectral"": 0.02203737109585699, ""support_only"": 0.0}"
2022-02-13,0.04490553140663201,0.05910040320102154,0.014194871794389531,113,False,False,PRESERVED_INTERVAL_NO_CARTESIAN_ENUMERATION,"{""LP"": 0.04490554140663201, ""Q_dimension"": 7, ""raw"": 0.04490554140663201, ""spectral"": 0.018972706899337922, ""support_only"": 0.0}"
2022-02-20,0.066868282484709,0.06686829248470828,9.999999286969263e-09,113,False,False,PRESERVED_INTERVAL_NO_CARTESIAN_ENUMERATION,"{""LP"": 0.06686829248470899, ""Q_dimension"": 7, ""raw"": 0.06686829248470899, ""spectral"": 0.02146410726095756, ""support_only"": 0.0}"
2022-02-27,0.06583710117031807,0.06583711117031736,9.999999286969263e-09,113,False,False,PRESERVED_INTERVAL_NO_CARTESIAN_ENUMERATION,"{""LP"": 0.06583711117031807, ""Q_dimension"": 7, ""raw"": 0.06583711117031807, ""spectral"": 0.02092506493699437, ""support_only"": 0.0}"
2022-03-06,0.05271212564033816,0.059023789592503526,0.0063116639521653625,113,False,False,PRESERVED_INTERVAL_NO_CARTESIAN_ENUMERATION,"{""LP"": 0.052712135640338165, ""Q_dimension"": 7, ""raw"": 0.052712135640338165, ""spectral"": 0.01956599879979808, ""support_only"": 0.0}"
2022-03-13,0.042273126835444534,0.06907410678402412,0.026800979948579585,113,False,False,PRESERVED_INTERVAL_NO_CARTESIAN_ENUMERATION,"{""LP"": 0.042273136835444536, ""Q_dimension"": 7, ""raw"": 0.042273136835444536, ""spectral"": 0.012809434269239875, ""support_only"": 0.0}"
2022-03-20,0.05337374182181204,0.05337375182181189,9.999999855958563e-09,113,False,False,PRESERVED_INTERVAL_NO_CARTESIAN_ENUMERATION,"{""LP"": 0.05337375182181204, ""Q_dimension"": 7, ""raw"": 0.05337375182181204, ""spectral"": 0.020123299067988727, ""support_only"": 0.0}"
2022-03-27,0.05993027267463339,0.06109600141220458,0.0011657287375711894,113,False,False,PRESERVED_INTERVAL_NO_CARTESIAN_ENUMERATION,"{""LP"": 0.05993028267463339, ""Q_dimension"": 7, ""raw"": 0.05993028267463339, ""spectral"": 0.018191192647172963, ""support_only"": 0.0}"
2022-04-03,0.04073115126022219,0.0542288741408225,0.013497722880600312,113,False,False,PRESERVED_INTERVAL_NO_CARTESIAN_ENUMERATION,"{""LP"": 0.04073116126022219, ""Q_dimension"": 7, ""raw"": 0.04073116126022219, ""spectral"": 0.011311782715974694, ""support_only"": 0.0}"
2022-04-10,0.06614829447720777,0.06614830447720763,9.999999855958563e-09,113,False,False,PRESERVED_INTERVAL_NO_CARTESIAN_ENUMERATION,"{""LP"": 0.06614830447720776, ""Q_dimension"": 7, ""raw"": 0.06614830447720776, ""spectral"": 0.02112918914387526, ""support_only"": 0.0}"
2022-04-24,0.046412835417220306,0.04641284541722027,9.999999966980866e-09,113,False,False,PRESERVED_INTERVAL_NO_CARTESIAN_ENUMERATION,"{""LP"": 0.04641284541722031, ""Q_dimension"": 7, ""raw"": 0.04641284541722031, ""spectral"": 0.013280998882994855, ""support_only"": 0.0}"
2022-05-01,0.027685509737114245,0.04682627494370663,0.019140765206592383,113,False,False,PRESERVED_INTERVAL_NO_CARTESIAN_ENUMERATION,"{""LP"": 0.027685519737114247, ""Q_dimension"": 7, ""raw"": 0.027685519737114247, ""spectral"": 0.010570200068558628, ""support_only"": 0.0}"
2022-05-08,0.040767304038248846,0.040767314038248695,9.99999984901967e-09,113,False,False,PRESERVED_INTERVAL_NO_CARTESIAN_ENUMERATION,"{""LP"": 0.04076731403824885, ""Q_dimension"": 7, ""raw"": 0.04076731403824885, ""spectral"": 0.014047654865329776, ""support_only"": 0.0}"
2022-05-15,0.04467919669861089,0.08107920910423097,0.03640001240562008,113,False,False,PRESERVED_INTERVAL_NO_CARTESIAN_ENUMERATION,"{""LP"": 0.04467920669861089, ""Q_dimension"": 7, ""raw"": 0.04467920669861089, ""spectral"": 0.013446180079490931, ""support_only"": 0.0}"
2022-05-22,0.05482738267965361,0.09388618966799281,0.0390588069883392,113,False,False,PRESERVED_INTERVAL_NO_CARTESIAN_ENUMERATION,"{""LP"": 0.054827392679653614, ""Q_dimension"": 7, ""raw"": 0.054827392679653614, ""spectral"": 0.017059051280756788, ""support_only"": 0.0}"
2022-05-29,0.08064861935369469,0.08064862935369468,9.999999994736442e-09,113,False,False,PRESERVED_INTERVAL_NO_CARTESIAN_ENUMERATION,"{""LP"": 0.08064862935369468, ""Q_dimension"": 7, ""raw"": 0.08064862935369468, ""spectral"": 0.025377893745496784, ""support_only"": 0.0}"
2022-06-05,0.04624831926888077,0.04624832926887986,9.999999092680234e-09,113,False,False,PRESERVED_INTERVAL_NO_CARTESIAN_ENUMERATION,"{""LP"": 0.04624832926888077, ""Q_dimension"": 7, ""raw"": 0.04624832926888077, ""spectral"": 0.01706163165630163, ""support_only"": 0.0}"
2022-06-12,0.04244685069967757,0.054124788844261154,0.011677938144583587,113,False,False,PRESERVED_INTERVAL_NO_CARTESIAN_ENUMERATION,"{""LP"": 0.04244686069967757, ""Q_dimension"": 7, ""raw"": 0.04244686069967757, ""spectral"": 0.017426887180416493, ""support_only"": 0.0}"
2022-06-19,0.12957140805383133,0.12957141805383057,9.9999992453359e-09,113,False,False,PRESERVED_INTERVAL_NO_CARTESIAN_ENUMERATION,"{""LP"": 0.12957141805383132, ""Q_dimension"": 7, ""raw"": 0.12957141805383132, ""spectral"": 0.04814476588718553, ""support_only"": 0.0}"
2022-06-26,0.160619729000388,0.16061973900038762,9.999999606158383e-09,113,False,False,PRESERVED_INTERVAL_NO_CARTESIAN_ENUMERATION,"{""LP"": 0.160619739000388, ""Q_dimension"": 7, ""raw"": 0.160619739000388, ""spectral"": 0.05373396624787286, ""support_only"": 0.0}"
2022-07-10,0.11586819344736965,0.11586820344736984,1.0000000189025471e-08,113,False,False,PRESERVED_INTERVAL_NO_CARTESIAN_ENUMERATION,"{""LP"": 0.11586820344736964, ""Q_dimension"": 7, ""raw"": 0.11586820344736964, ""spectral"": 0.03609339319335038, ""support_only"": 0.0}"
2022-07-17,0.10940346286185174,0.1094034728618514,9.999999661669534e-09,113,False,False,PRESERVED_INTERVAL_NO_CARTESIAN_ENUMERATION,"{""LP"": 0.10940347286185173, ""Q_dimension"": 7, ""raw"": 0.10940347286185173, ""spectral"": 0.03351182724884209, ""support_only"": 0.0}"
2022-07-24,0.08124983542323994,0.08124984542323958,9.999999647791746e-09,113,False,False,PRESERVED_INTERVAL_NO_CARTESIAN_ENUMERATION,"{""LP"": 0.08124984542323993, ""Q_dimension"": 7, ""raw"": 0.08124984542323993, ""spectral"": 0.025962260663156145, ""support_only"": 0.0}"
2022-07-31,0.05717551095128451,0.08139887574381073,0.024223364792526222,113,False,False,PRESERVED_INTERVAL_NO_CARTESIAN_ENUMERATION,"{""LP"": 0.05717552095128451, ""Q_dimension"": 7, ""raw"": 0.05717552095128451, ""spectral"": 0.019128960008601054, ""support_only"": 0.0}"
2022-08-07,0.06564457043138067,0.06564458043138055,9.999999883714139e-09,113,False,False,PRESERVED_INTERVAL_NO_CARTESIAN_ENUMERATION,"{""LP"": 0.06564458043138066, ""Q_dimension"": 7, ""raw"": 0.06564458043138066, ""spectral"": 0.02000437734001381, ""support_only"": 0.0}"
2022-08-14,0.039950845181069464,0.08835875107773608,0.04840790589666662,113,False,False,PRESERVED_INTERVAL_NO_CARTESIAN_ENUMERATION,"{""LP"": 0.039950855181069465, ""Q_dimension"": 7, ""raw"": 0.039950855181069465, ""spectral"": 0.012589433811835088, ""support_only"": 0.0}"
2022-08-21,0.11733521699051458,0.11733522699051425,9.999999675547322e-09,113,False,False,PRESERVED_INTERVAL_NO_CARTESIAN_ENUMERATION,"{""LP"": 0.11733522699051457, ""Q_dimension"": 7, ""raw"": 0.11733522699051457, ""spectral"": 0.037108714337640694, ""support_only"": 0.0}"
2022-08-28,0.10034530442516373,0.10034531442516356,9.999999828202988e-09,113,False,False,PRESERVED_INTERVAL_NO_CARTESIAN_ENUMERATION,"{""LP"": 0.10034531442516373, ""Q_dimension"": 7, ""raw"": 0.10034531442516373, ""spectral"": 0.03187253763160474, ""support_only"": 0.0}"
2022-09-11,0.07874969872401341,0.07874970872401339,9.999999980858654e-09,113,False,False,PRESERVED_INTERVAL_NO_CARTESIAN_ENUMERATION,"{""LP"": 0.0787497087240134, ""Q_dimension"": 7, ""raw"": 0.0787497087240134, ""spectral"": 0.022103819366604806, ""support_only"": 0.0}"
2022-09-18,0.04602912906173035,0.0635483017909862,0.017519172729255843,113,False,False,PRESERVED_INTERVAL_NO_CARTESIAN_ENUMERATION,"{""LP"": 0.046029139061730354, ""Q_dimension"": 7, ""raw"": 0.046029139061730354, ""spectral"": 0.01562473615415683, ""support_only"": 0.0}"
2022-10-02,0.031093765893306355,0.048688303608700925,0.01759453771539457,113,False,False,PRESERVED_INTERVAL_NO_CARTESIAN_ENUMERATION,"{""LP"": 0.031093775893306357, ""Q_dimension"": 7, ""raw"": 0.031093775893306357, ""spectral"": 0.008840700540992223, ""support_only"": 0.0}"
2022-10-09,0.08501093394151907,0.085010943941519,9.999999925347502e-09,113,False,False,PRESERVED_INTERVAL_NO_CARTESIAN_ENUMERATION,"{""LP"": 0.08501094394151906, ""Q_dimension"": 7, ""raw"": 0.08501094394151906, ""spectral"": 0.026161629671036017, ""support_only"": 0.0}"
2022-10-16,0.06409665722166713,0.06409666722166724,1.0000000105758744e-08,113,False,False,PRESERVED_INTERVAL_NO_CARTESIAN_ENUMERATION,"{""LP"": 0.06409666722166713, ""Q_dimension"": 7, ""raw"": 0.06409666722166713, ""spectral"": 0.021217952950029484, ""support_only"": 0.0}"
2022-10-23,0.06281020018802981,0.06281021018802974,9.999999925347502e-09,113,False,False,PRESERVED_INTERVAL_NO_CARTESIAN_ENUMERATION,"{""LP"": 0.0628102101880298, ""Q_dimension"": 7, ""raw"": 0.0628102101880298, ""spectral"": 0.01935419686173993, ""support_only"": 0.0}"
2022-10-30,0.02613485714280434,0.03284295787763194,0.0067081007348276,113,False,False,PRESERVED_INTERVAL_NO_CARTESIAN_ENUMERATION,"{""LP"": 0.02613486714280434, ""Q_dimension"": 7, ""raw"": 0.02613486714280434, ""spectral"": 0.008109262151795122, ""support_only"": 0.0}"
2022-11-06,0.04042922425048844,0.044067027484365,0.003637803233876559,113,False,False,PRESERVED_INTERVAL_NO_CARTESIAN_ENUMERATION,"{""LP"": 0.040429234250488444, ""Q_dimension"": 7, ""raw"": 0.040429234250488444, ""spectral"": 0.012554331830971788, ""support_only"": 0.0}"
2022-11-13,0.057061756221673574,0.05706176622167275,9.999999175946961e-09,113,False,False,PRESERVED_INTERVAL_NO_CARTESIAN_ENUMERATION,"{""LP"": 0.057061766221673575, ""Q_dimension"": 7, ""raw"": 0.057061766221673575, ""spectral"": 0.019649197865339252, ""support_only"": 0.0}"
2022-11-27,0.08840894444878096,0.08840895444878097,1.000000000861423e-08,113,False,False,PRESERVED_INTERVAL_NO_CARTESIAN_ENUMERATION,"{""LP"": 0.08840895444878095, ""Q_dimension"": 7, ""raw"": 0.08840895444878095, ""spectral"": 0.025086370061637997, ""support_only"": 0.0}"
2022-12-04,0.07694135580855345,0.10202628581267517,0.025084930004121722,113,False,False,PRESERVED_INTERVAL_NO_CARTESIAN_ENUMERATION,"{""LP"": 0.07694136580855344, ""Q_dimension"": 7, ""raw"": 0.07694136580855344, ""spectral"": 0.021147051735504817, ""support_only"": 0.0}"
2022-12-11,0.039955353592533854,0.05255457173142009,0.012599218138886238,113,False,False,PRESERVED_INTERVAL_NO_CARTESIAN_ENUMERATION,"{""LP"": 0.039955363592533856, ""Q_dimension"": 7, ""raw"": 0.039955363592533856, ""spectral"": 0.015854032533481582, ""support_only"": 0.0}"
2022-12-18,0.07968127635112704,0.07968128635112708,1.0000000036369805e-08,113,False,False,PRESERVED_INTERVAL_NO_CARTESIAN_ENUMERATION,"{""LP"": 0.07968128635112703, ""Q_dimension"": 7, ""raw"": 0.07968128635112703, ""spectral"": 0.028318444151362296, ""support_only"": 0.0}"
2023-01-08,0.06959255197179487,0.06959256197179489,1.0000000022492017e-08,113,False,False,PRESERVED_INTERVAL_NO_CARTESIAN_ENUMERATION,"{""LP"": 0.06959256197179486, ""Q_dimension"": 7, ""raw"": 0.06959256197179486, ""spectral"": 0.027192035657116368, ""support_only"": 0.0}"
2023-01-22,0.028519023418387447,0.06412770534939488,0.035608681931007434,113,False,False,PRESERVED_INTERVAL_NO_CARTESIAN_ENUMERATION,"{""LP"": 0.02851903341838745, ""Q_dimension"": 7, ""raw"": 0.02851903341838745, ""spectral"": 0.010381315297335698, ""support_only"": 0.0}"
2023-01-29,0.04552872938592618,0.045528739385926026,9.99999984901967e-09,113,False,False,PRESERVED_INTERVAL_NO_CARTESIAN_ENUMERATION,"{""LP"": 0.04552873938592618, ""Q_dimension"": 7, ""raw"": 0.04552873938592618, ""spectral"": 0.01758469197957479, ""support_only"": 0.0}"
2023-02-05,0.04149633106662392,0.041496341066623726,9.999999807386306e-09,113,False,False,PRESERVED_INTERVAL_NO_CARTESIAN_ENUMERATION,"{""LP"": 0.04149634106662392, ""Q_dimension"": 7, ""raw"": 0.04149634106662392, ""spectral"": 0.013720572022883001, ""support_only"": 0.0}"
2023-02-12,0.054351825181001276,0.05435183518100093,9.99999965473064e-09,113,False,False,PRESERVED_INTERVAL_NO_CARTESIAN_ENUMERATION,"{""LP"": 0.05435183518100128, ""Q_dimension"": 7, ""raw"": 0.05435183518100128, ""spectral"": 0.018902123003830713, ""support_only"": 0.0}"
2023-02-26,0.056572952430308805,0.1019962004030292,0.0454232479727204,113,False,False,PRESERVED_INTERVAL_NO_CARTESIAN_ENUMERATION,"{""LP"": 0.05657296243030881, ""Q_dimension"": 7, ""raw"": 0.05657296243030881, ""spectral"": 0.01871954155841055, ""support_only"": 0.0}"
2023-03-05,0.03859085902214874,0.06408223186245615,0.025491372840307412,113,False,False,PRESERVED_INTERVAL_NO_CARTESIAN_ENUMERATION,"{""LP"": 0.03859086902214874, ""Q_dimension"": 7, ""raw"": 0.03859086902214874, ""spectral"": 0.015256431484324635, ""support_only"": 0.0}"
2023-03-12,0.03542942888486823,0.05090992724054918,0.015480498355680945,113,False,False,PRESERVED_INTERVAL_NO_CARTESIAN_ENUMERATION,"{""LP"": 0.035429438884868235, ""Q_dimension"": 7, ""raw"": 0.035429438884868235, ""spectral"": 0.011426893371357433, ""support_only"": 0.0}"
2023-03-19,0.09125276490965392,0.09125277490965383,9.999999911469715e-09,113,False,False,PRESERVED_INTERVAL_NO_CARTESIAN_ENUMERATION,"{""LP"": 0.09125277490965392, ""Q_dimension"": 7, ""raw"": 0.09125277490965392, ""spectral"": 0.027091918385044867, ""support_only"": 0.0}"
2023-03-26,0.03853501074813879,0.07934284709064567,0.04080783634250688,113,False,False,PRESERVED_INTERVAL_NO_CARTESIAN_ENUMERATION,"{""LP"": 0.03853502074813879, ""Q_dimension"": 7, ""raw"": 0.03853502074813879, ""spectral"": 0.01567794061294342, ""support_only"": 0.0}"
2023-04-02,0.06861627086196591,0.06861628086196551,9.999999606158383e-09,113,False,False,PRESERVED_INTERVAL_NO_CARTESIAN_ENUMERATION,"{""LP"": 0.0686162808619659, ""Q_dimension"": 7, ""raw"": 0.0686162808619659, ""spectral"": 0.021905582829053777, ""support_only"": 0.0}"
2023-04-16,0.04744694829833601,0.08431987810474671,0.0368729298064107,113,False,False,PRESERVED_INTERVAL_NO_CARTESIAN_ENUMERATION,"{""LP"": 0.04744695829833601, ""Q_dimension"": 7, ""raw"": 0.04744695829833601, ""spectral"": 0.01818229998054961, ""support_only"": 0.0}"
2023-04-23,0.03882969710478313,0.0463710168231682,0.007541319718385071,113,False,False,PRESERVED_INTERVAL_NO_CARTESIAN_ENUMERATION,"{""LP"": 0.03882970710478313, ""Q_dimension"": 7, ""raw"": 0.03882970710478313, ""spectral"": 0.012584628500463626, ""support_only"": 0.0}"
2023-04-30,0.04432247504053303,0.05053745541278713,0.0062149803722541044,113,False,False,PRESERVED_INTERVAL_NO_CARTESIAN_ENUMERATION,"{""LP"": 0.04432248504053303, ""Q_dimension"": 7, ""raw"": 0.04432248504053303, ""spectral"": 0.015620080706100084, ""support_only"": 0.0}"
2023-05-07,0.03985618353453558,0.05309032111046605,0.01323413757593047,113,False,False,PRESERVED_INTERVAL_NO_CARTESIAN_ENUMERATION,"{""LP"": 0.03985619353453558, ""Q_dimension"": 7, ""raw"": 0.03985619353453558, ""spectral"": 0.01373802698589634, ""support_only"": 0.0}"
2023-05-14,0.09705742771179207,0.09705743771179205,9.999999980858654e-09,113,False,False,PRESERVED_INTERVAL_NO_CARTESIAN_ENUMERATION,"{""LP"": 0.09705743771179207, ""Q_dimension"": 7, ""raw"": 0.09705743771179207, ""spectral"": 0.030124133966830422, ""support_only"": 0.0}"
2023-05-21,0.10832814525696481,0.10832815525696471,9.999999897591927e-09,113,False,False,PRESERVED_INTERVAL_NO_CARTESIAN_ENUMERATION,"{""LP"": 0.1083281552569648, ""Q_dimension"": 7, ""raw"": 0.1083281552569648, ""spectral"": 0.03304947595024447, ""support_only"": 0.0}"
2023-05-28,0.059672041770062134,0.059672051770061144,9.999999009413507e-09,113,False,False,PRESERVED_INTERVAL_NO_CARTESIAN_ENUMERATION,"{""LP"": 0.059672051770062136, ""Q_dimension"": 7, ""raw"": 0.059672051770062136, ""spectral"": 0.016896639767309825, ""support_only"": 0.0}"
2023-06-04,0.03531167347582186,0.06213036006814612,0.02681868659232426,113,False,False,PRESERVED_INTERVAL_NO_CARTESIAN_ENUMERATION,"{""LP"": 0.035311683475821865, ""Q_dimension"": 7, ""raw"": 0.035311683475821865, ""spectral"": 0.013452820909340722, ""support_only"": 0.0}"
2023-06-11,0.04986885801091335,0.06147428370218039,0.01160542569126704,113,False,False,PRESERVED_INTERVAL_NO_CARTESIAN_ENUMERATION,"{""LP"": 0.04986886801091335, ""Q_dimension"": 7, ""raw"": 0.04986886801091335, ""spectral"": 0.015818830210691075, ""support_only"": 0.0}"
2023-06-18,0.09233811681581729,0.09233812681581693,9.999999647791746e-09,113,False,False,PRESERVED_INTERVAL_NO_CARTESIAN_ENUMERATION,"{""LP"": 0.09233812681581728, ""Q_dimension"": 7, ""raw"": 0.09233812681581728, ""spectral"": 0.03280955406771488, ""support_only"": 0.0}"
2023-06-25,0.05474734152244781,0.05981625230671659,0.005068910784268778,113,False,False,PRESERVED_INTERVAL_NO_CARTESIAN_ENUMERATION,"{""LP"": 0.054747351522447814, ""Q_dimension"": 7, ""raw"": 0.054747351522447814, ""spectral"": 0.017950561647995, ""support_only"": 0.0}"
2023-07-09,0.06589975331074233,0.06589976331074157,9.9999992453359e-09,113,False,False,PRESERVED_INTERVAL_NO_CARTESIAN_ENUMERATION,"{""LP"": 0.06589976331074232, ""Q_dimension"": 7, ""raw"": 0.06589976331074232, ""spectral"": 0.02574693854648058, ""support_only"": 0.0}"
2023-07-16,0.05619800685921546,0.07617896492269768,0.019980958063482226,113,False,False,PRESERVED_INTERVAL_NO_CARTESIAN_ENUMERATION,"{""LP"": 0.05619801685921546, ""Q_dimension"": 7, ""raw"": 0.05619801685921546, ""spectral"": 0.02386145673623174, ""support_only"": 0.0}"
2023-07-23,0.07448785602155433,0.07448786602155397,9.999999633913959e-09,113,False,False,PRESERVED_INTERVAL_NO_CARTESIAN_ENUMERATION,"{""LP"": 0.07448786602155433, ""Q_dimension"": 7, ""raw"": 0.07448786602155433, ""spectral"": 0.02712169306753336, ""support_only"": 0.0}"
2023-07-30,0.0516511632528354,0.0635506928874276,0.011899529634592197,113,False,False,PRESERVED_INTERVAL_NO_CARTESIAN_ENUMERATION,"{""LP"": 0.0516511732528354, ""Q_dimension"": 7, ""raw"": 0.0516511732528354, ""spectral"": 0.015397915367845127, ""support_only"": 0.0}"
2023-08-06,0.060190596351809574,0.060190606351809076,9.999999502074974e-09,113,False,False,PRESERVED_INTERVAL_NO_CARTESIAN_ENUMERATION,"{""LP"": 0.060190606351809575, ""Q_dimension"": 7, ""raw"": 0.060190606351809575, ""spectral"": 0.017331897799148222, ""support_only"": 0.0}"
2023-08-13,0.0524355821355019,0.05786321317571318,0.005427631040211274,113,False,False,PRESERVED_INTERVAL_NO_CARTESIAN_ENUMERATION,"{""LP"": 0.052435592135501904, ""Q_dimension"": 7, ""raw"": 0.052435592135501904, ""spectral"": 0.016552140778317733, ""support_only"": 0.0}"
2023-08-20,0.04807574805990243,0.0687973595399144,0.02072161148001196,113,False,False,PRESERVED_INTERVAL_NO_CARTESIAN_ENUMERATION,"{""LP"": 0.04807575805990243, ""Q_dimension"": 7, ""raw"": 0.04807575805990243, ""spectral"": 0.020946686543668665, ""support_only"": 0.0}"
2023-08-27,0.0617755812633732,0.061775591263373224,1.0000000022492017e-08,113,False,False,PRESERVED_INTERVAL_NO_CARTESIAN_ENUMERATION,"{""LP"": 0.0617755912633732, ""Q_dimension"": 7, ""raw"": 0.0617755912633732, ""spectral"": 0.02134052471167478, ""support_only"": 0.0}"
2023-09-10,0.03965281521247079,0.06530803513616013,0.025655219923689333,113,False,False,PRESERVED_INTERVAL_NO_CARTESIAN_ENUMERATION,"{""LP"": 0.039652825212470794, ""Q_dimension"": 7, ""raw"": 0.039652825212470794, ""spectral"": 0.012667894775115094, ""support_only"": 0.0}"
2023-09-17,0.05289323359758968,0.06243816267964834,0.009544929082058666,113,False,False,PRESERVED_INTERVAL_NO_CARTESIAN_ENUMERATION,"{""LP"": 0.05289324359758968, ""Q_dimension"": 7, ""raw"": 0.05289324359758968, ""spectral"": 0.01667174714607244, ""support_only"": 0.0}"
2023-09-24,0.0822451538407146,0.09246202518188801,0.010216871341173411,113,False,False,PRESERVED_INTERVAL_NO_CARTESIAN_ENUMERATION,"{""LP"": 0.08224516384071459, ""Q_dimension"": 7, ""raw"": 0.08224516384071459, ""spectral"": 0.023921555570547, ""support_only"": 0.0}"
2023-10-01,0.09026337548109567,0.09042381091233798,0.0001604354312423062,113,False,False,PRESERVED_INTERVAL_NO_CARTESIAN_ENUMERATION,"{""LP"": 0.09026338548109566, ""Q_dimension"": 7, ""raw"": 0.09026338548109566, ""spectral"": 0.027678896194771773, ""support_only"": 0.0}"
2023-10-08,0.0401847950856076,0.04018480508560753,9.999999932286396e-09,113,False,False,PRESERVED_INTERVAL_NO_CARTESIAN_ENUMERATION,"{""LP"": 0.0401848050856076, ""Q_dimension"": 7, ""raw"": 0.0401848050856076, ""spectral"": 0.01421864034177643, ""support_only"": 0.0}"
2023-10-15,0.06415968390619749,0.06415969390619741,9.999999925347502e-09,113,False,False,PRESERVED_INTERVAL_NO_CARTESIAN_ENUMERATION,"{""LP"": 0.06415969390619748, ""Q_dimension"": 7, ""raw"": 0.06415969390619748, ""spectral"": 0.022558840002943992, ""support_only"": 0.0}"
2023-10-22,0.09679563029670954,0.09679564029670944,9.999999897591927e-09,113,False,False,PRESERVED_INTERVAL_NO_CARTESIAN_ENUMERATION,"{""LP"": 0.09679564029670953, ""Q_dimension"": 7, ""raw"": 0.09679564029670953, ""spectral"": 0.028317942424855306, ""support_only"": 0.0}"
2023-10-29,0.06283751249183564,0.0628375224918348,9.999999162069173e-09,113,False,False,PRESERVED_INTERVAL_NO_CARTESIAN_ENUMERATION,"{""LP"": 0.06283752249183563, ""Q_dimension"": 7, ""raw"": 0.06283752249183563, ""spectral"": 0.019557549145239304, ""support_only"": 0.0}"
2023-11-05,0.04055069178531027,0.040550701785310055,9.999999786569624e-09,113,False,False,PRESERVED_INTERVAL_NO_CARTESIAN_ENUMERATION,"{""LP"": 0.04055070178531027, ""Q_dimension"": 7, ""raw"": 0.04055070178531027, ""spectral"": 0.015622528161379037, ""support_only"": 0.0}"
2023-11-12,0.06650494460881932,0.06650495460881935,1.0000000022492017e-08,113,False,False,PRESERVED_INTERVAL_NO_CARTESIAN_ENUMERATION,"{""LP"": 0.06650495460881932, ""Q_dimension"": 7, ""raw"": 0.06650495460881932, ""spectral"": 0.023179848091977498, ""support_only"": 0.0}"
2023-11-26,0.12660942093880248,0.12660943093880275,1.0000000272292198e-08,113,False,False,PRESERVED_INTERVAL_NO_CARTESIAN_ENUMERATION,"{""LP"": 0.12660943093880248, ""Q_dimension"": 7, ""raw"": 0.12660943093880248, ""spectral"": 0.03960140273513835, ""support_only"": 0.0}"
2023-12-03,0.0758703603703709,0.07587037037037035,9.999999453502717e-09,113,False,False,PRESERVED_INTERVAL_NO_CARTESIAN_ENUMERATION,"{""LP"": 0.0758703703703709, ""Q_dimension"": 7, ""raw"": 0.0758703703703709, ""spectral"": 0.02977517284056049, ""support_only"": 0.0}"
2023-12-10,0.0726554345698416,0.09154370572324255,0.018888271153400957,113,False,False,PRESERVED_INTERVAL_NO_CARTESIAN_ENUMERATION,"{""LP"": 0.07265544456984159, ""Q_dimension"": 7, ""raw"": 0.07265544456984159, ""spectral"": 0.02138637205483856, ""support_only"": 0.0}"
2023-12-17,0.07742465130549195,0.0774246613054918,9.999999855958563e-09,113,False,False,PRESERVED_INTERVAL_NO_CARTESIAN_ENUMERATION,"{""LP"": 0.07742466130549194, ""Q_dimension"": 7, ""raw"": 0.07742466130549194, ""spectral"": 0.024528624727718926, ""support_only"": 0.0}"
2024-02-04,0.08241495918559139,0.08241496918559138,9.999999994736442e-09,113,False,False,PRESERVED_INTERVAL_NO_CARTESIAN_ENUMERATION,"{""LP"": 0.08241496918559138, ""Q_dimension"": 7, ""raw"": 0.08241496918559138, ""spectral"": 0.02917362846066395, ""support_only"": 0.0}"
2024-02-18,0.07667054324480829,0.07667055324480751,9.999999217580324e-09,113,False,False,PRESERVED_INTERVAL_NO_CARTESIAN_ENUMERATION,"{""LP"": 0.07667055324480829, ""Q_dimension"": 7, ""raw"": 0.07667055324480829, ""spectral"": 0.02581365178898726, ""support_only"": 0.0}"
2024-02-25,0.06250972248630163,0.06250973248630148,9.999999855958563e-09,113,False,False,PRESERVED_INTERVAL_NO_CARTESIAN_ENUMERATION,"{""LP"": 0.06250973248630162, ""Q_dimension"": 7, ""raw"": 0.06250973248630162, ""spectral"": 0.019740907141257143, ""support_only"": 0.0}"
2024-03-03,0.06369981277055067,0.06369982277055067,9.999999994736442e-09,113,False,False,PRESERVED_INTERVAL_NO_CARTESIAN_ENUMERATION,"{""LP"": 0.06369982277055067, ""Q_dimension"": 7, ""raw"": 0.06369982277055067, ""spectral"": 0.024641663949283875, ""support_only"": 0.0}"
