window_start,A,sigma_1,sigma_2,sigma_3,U_direct,U_direct_state,U_full_lower,U_full_upper,Q_lower,Q_upper,D_lower,D_upper,M_max_cell,universes
2020-04-19,0.06781891247910665,0.1607079211232522,0.041461174425600315,0.0,0.05475460103632049,911_OPCD_L36_S00249|LWIN_ZERO@lambda=36,0.04501379988788824,0.04501380988788836,0.6637352066321602,0.6637353540836565,0.009740791148432126,0.009740801148432246,0.06781891247910665,FULL_QUALIFIED_REFERENCE
2020-04-26,0.09885139985642497,0.18235494355480103,0.047354278393425875,0.0,0.07467696445110199,911_OPCD_L36_S00249|LWIN_ZERO@lambda=36,0.05224754099300182,0.05224755099300187,0.5285462934150439,0.5285463945769907,0.022429413458100116,0.022429423458100166,0.09885139985642497,FULL_QUALIFIED_REFERENCE
2020-05-03,0.07466590440973742,0.16806482074565476,0.04501937019888189,0.0,0.07167794203561047,911_OPCD_L48_S00301|LWIN_ZERO@lambda=48,0.03332583755128766,0.033325847551287646,0.4463327380112941,0.4463328719412326,0.03835209448432282,0.03835210448432281,0.07466590440973742,FULL_QUALIFIED_REFERENCE
2020-05-10,0.11576234083176772,0.25984312860971404,0.04314450689183632,0.0,0.0943209752246057,911_OPCD_L06_S00314|LWIN_ZERO@lambda=6,0.031247498108721572,0.06250842040889144,0.2699280084024232,0.5399719801773201,0.03181255481571425,0.06307347711588412,0.11576234083176772,FULL_QUALIFIED_REFERENCE
2020-05-17,0.052463155780705734,0.09528440498459105,0.04693201874520263,0.0,0.05002610693400167,911_OPCD_L00_S00114|LWIN_ZERO@lambda=0,0.03598260068008132,0.03598261068008136,0.685864205929346,0.6858643965393063,0.014043496253920311,0.014043506253920347,0.052463155780705734,FULL_QUALIFIED_REFERENCE
2020-05-31,0.09052705659378177,0.21587767017214696,0.05914422940414392,0.0,0.08936547254961577,911_OPCD_L00_S00564|LWIN_ZERO@lambda=0,0.07250954505433808,0.07250955505433801,0.8009709779884604,0.8009710884526718,0.01685591749527776,0.016855927495277687,0.09052705659378177,FULL_QUALIFIED_REFERENCE
2020-06-07,0.12220923043707853,0.18252622246056413,0.048463186480125195,0.0,0.06397456560846283,911_OPCD_L36_S00249|LWIN_ZERO@lambda=36,0.07263711011524579,0.07263712011524551,0.5943668072817481,0.5943668891086255,-0.008662554506782674,-0.008662544506782957,0.12220923043707853,FULL_QUALIFIED_REFERENCE
2020-06-14,0.13478974516635925,0.21259948675997203,0.04941196711472031,0.0,0.11069808517518487,911_OPCD_L48_S00301|LWIN_ZERO@lambda=48,0.09093290334060797,0.09093291334060814,0.6746277562019084,0.6746278303915298,0.019765171834576725,0.0197651818345769,0.13478974516635925,FULL_QUALIFIED_REFERENCE
2020-06-21,0.06778950159651913,0.1456689317401759,0.024585984190733583,0.0,0.06762882360352915,911_OPCD_L36_S00249|LWIN_ZERO@lambda=36,0.04476046089905428,0.04733746564595105,0.6602860302096195,0.6983008361339206,0.020291357957578096,0.02286836270447487,0.06778950159651913,FULL_QUALIFIED_REFERENCE
2020-06-28,0.117908596033596,0.2036787755908349,0.030217957461984295,0.0,0.06285929126915918,911_OPCD_L60_S00222|LWIN_ZERO@lambda=60,0.060205936008229766,0.06020594600822965,0.5106153243574805,0.510615409168938,0.0026533452609295294,0.002653355260929413,0.117908596033596,FULL_QUALIFIED_REFERENCE
2020-07-05,0.1000544463672079,0.184055909573499,0.0494740964150031,0.0,0.1000544463672079,911_OPCD_L00_S00001|LWIN_ZERO@lambda=0,0.025782856006505418,0.07923109559269792,0.25768825816975943,0.7918798061398831,0.020823350774509974,0.07427159036070248,0.1000544463672079,FULL_QUALIFIED_REFERENCE
2020-07-12,0.16297873019864725,0.24899577799527498,0.05940559193746872,0.0,0.1015412862427788,911_OPCD_L06_S00295|LWIN_ZERO@lambda=6,0.023906589044838132,0.06158823598604107,0.1466853313662433,0.37789124943465946,0.03995305025673773,0.07763469719794067,0.16297873019864725,FULL_QUALIFIED_REFERENCE
2020-07-19,0.0725305893644994,0.1435540744559,0.050459524570095234,0.0,0.06157056890993736,911_OPCD_L72_S00261|LWIN_ZERO@lambda=72,0.06157055890993774,0.061570568909937715,0.848890922428846,0.8488910603017085,-3.5388358909926865e-16,9.99999962003617e-09,0.0725305893644994,FULL_QUALIFIED_REFERENCE
2020-07-26,0.0867013145584574,0.16538609893642126,0.05300060577997551,0.0,0.05746144056522813,911_OPCD_L00_S00001|LWIN_ZERO@lambda=0,0.03730328223864469,0.04193675282855955,0.4302504803833552,0.4836922374491122,0.015524687736668583,0.020158158326583443,0.0867013145584574,FULL_QUALIFIED_REFERENCE
2020-08-02,0.08304336725389357,0.1904004671972995,0.044453480141710924,0.0,0.07164187436303902,911_OPCD_L00_S00592|LWIN_ZERO@lambda=0,0.05005981483511872,0.05005982483511862,0.6028153299958054,0.6028154504148134,0.0215820495279204,0.021582059527920305,0.08304336725389357,FULL_QUALIFIED_REFERENCE
2020-08-09,0.10518263396766928,0.19975782018476876,0.0409869547882252,0.0,0.09510847744256468,911_OPCD_L60_S00222|LWIN_ZERO@lambda=60,0.0951084674425652,0.09510847744256512,0.9042221501298338,0.9042222452025614,-4.440892098500626e-16,9.999999481258293e-09,0.10518263396766928,FULL_QUALIFIED_REFERENCE
2020-08-16,0.0769415735029118,0.14131594903793304,0.06186292155280455,0.0,0.05184306781599713,911_OPCD_L12_S00211|LWIN_ZERO@lambda=12,0.027431028526321944,0.029193344726079998,0.3565176442002949,0.37942224725850193,0.022649723089917133,0.024412039289675187,0.0769415735029118,FULL_QUALIFIED_REFERENCE
2020-08-30,0.12133895702101928,0.22002884084424845,0.04560694496178306,0.0,0.07287117146968336,911_OPCD_L00_S00001|LWIN_ZERO@lambda=0,0.05233549996401952,0.05243428099238641,0.4313165470422954,0.4321306386645744,0.02043689047729695,0.020535671505663843,0.12133895702101928,FULL_QUALIFIED_REFERENCE
2020-09-13,0.08411729929662867,0.16923840255426323,0.053303636220709806,0.0,0.06650692385962131,911_OPCD_L36_S00249|LWIN_ZERO@lambda=36,0.062459369579835916,0.062459379579836063,0.74252704380797,0.7425271626895821,0.004047544279785251,0.004047554279785398,0.08411729929662867,FULL_QUALIFIED_REFERENCE
2020-09-20,0.0836603820156452,0.22745536493282273,0.049488098849950216,0.0,0.0824086663099361,911_OPCD_L18_S00320|LWIN_ZERO@lambda=18,0.06489489719051635,0.06489490719051633,0.7756944879642129,0.7756946074951035,0.01751375911941977,0.01751376911941975,0.0836603820156452,FULL_QUALIFIED_REFERENCE
2020-09-27,0.10923011092699163,0.2542529621252913,0.050057193027527896,0.0,0.06241564581990124,911_OPCD_L00_S00650|LWIN_ZERO@lambda=0,0.04971566131604132,0.049715671316041356,0.45514612128583115,0.45514621283567896,0.012699974503859887,0.012699984503859924,0.10923011092699163,FULL_QUALIFIED_REFERENCE
2020-10-04,0.11376638468743733,0.23514005259108464,0.04226075007978771,0.0,0.06319283376986398,911_OPCD_L00_S00656|LWIN_ZERO@lambda=0,0.04200795969197283,0.04200796969197274,0.369247557680468,0.36924764557989403,0.02118486407789124,0.02118487407789115,0.11376638468743733,FULL_QUALIFIED_REFERENCE
2020-10-11,0.07897174497203259,0.14132582365169957,0.06226176266427832,0.0,0.04105149904666826,911_OPCD_L36_S00217|LWIN_ZERO@lambda=36,0.03755967142221198,0.037559681422211944,0.4756089843970592,0.47560911102462655,0.0034918176244563143,0.0034918276244562743,0.07897174497203259,FULL_QUALIFIED_REFERENCE
2020-10-18,0.09293797906539018,0.19281181892895455,0.03609982940778961,0.0,0.07360739573514022,911_OPCD_L48_S00309|LWIN_ZERO@lambda=48,0.05588884663610432,0.05588885663610426,0.601356379793685,0.6013564873923227,0.01771853909903596,0.017718549099035898,0.09293797906539018,FULL_QUALIFIED_REFERENCE
2020-11-01,0.17085693034039942,0.27431406559328453,0.05562416597748621,0.0,0.11564662878138945,911_OPCD_L48_S00300|LWIN_ZERO@lambda=48,0.08575057759448693,0.08575058759448703,0.5018852757312534,0.501885334259755,0.029896041186902422,0.029896051186902528,0.17085693034039942,FULL_QUALIFIED_REFERENCE
2020-11-08,0.05773227952718091,0.11679660788094064,0.06643001644902284,0.0,0.05287714405145835,911_OPCD_L00_S00592|LWIN_ZERO@lambda=0,0.021837304294556763,0.022893564213453295,0.3782512049307797,0.39654703401542957,0.029983579838005057,0.03103983975690159,0.05773227952718091,FULL_QUALIFIED_REFERENCE
2020-11-15,0.054960356494883345,0.09117828742017164,0.0733786759220223,0.0,0.05073953488758856,911_OPCD_L60_S00222|LWIN_ZERO@lambda=60,0.04361335479041498,0.04361336479041494,0.7935420650787675,0.793542247028096,0.007126170097173624,0.0071261800971735845,0.054960356494883345,FULL_QUALIFIED_REFERENCE
2020-11-29,0.10741342239583695,0.17799253696487338,0.06883161045621838,0.0,0.07974984682920783,911_OPCD_L48_S00300|LWIN_ZERO@lambda=48,0.06094555552009382,0.06094556552009361,0.5673923627114212,0.5673924558096539,0.01880428130911422,0.018804291309114006,0.10741342239583695,FULL_QUALIFIED_REFERENCE
2020-12-06,0.11419545115820186,0.2173734699621803,0.0513494601194197,0.0,0.11419545115820186,911_OPCD_L00_S00001|LWIN_ZERO@lambda=0,0.06172729481617192,0.061727304816171766,0.5405407500046334,0.5405408375737945,0.05246814634203009,0.05246815634202994,0.11419545115820186,FULL_QUALIFIED_REFERENCE
2020-12-13,0.07351950696191531,0.13139371875172418,0.05813386383607855,0.0,0.04090715584968459,911_OPCD_L00_S00245|LWIN_ZERO@lambda=0,0.03678129964225379,0.03678130964225376,0.5002930672713474,0.5002932032896694,0.004125846207430825,0.004125856207430799,0.07351950696191531,FULL_QUALIFIED_REFERENCE
2021-01-03,0.13479978111557062,0.2504208238041427,0.0574294667883104,0.0,0.13479978111557062,911_OPCD_L00_S00001|LWIN_ZERO@lambda=0,0.052314193701774404,0.08650103894778999,0.3880881205357657,0.6417001439611264,0.04829874216778063,0.08248558741379622,0.13479978111557062,FULL_QUALIFIED_REFERENCE
2021-01-10,0.10465157809573836,0.19272192100597457,0.022713160853081713,0.0,0.10465157809573836,911_OPCD_L00_S00001|LWIN_ZERO@lambda=0,0.020107581121749908,0.061843015525597435,0.19213834600138469,0.5909420254420016,0.04280856257014092,0.08454399697398846,0.10465157809573836,FULL_QUALIFIED_REFERENCE
2021-01-24,0.08982993932191793,0.21449123972668166,0.06489040120313544,0.0,0.07707483815974386,911_OPCD_L00_S00001|LWIN_ZERO@lambda=0,0.07072839384466545,0.07072840384466551,0.7873588068583741,0.7873589181798348,0.00634643431507835,0.0063464443150784144,0.08982993932191793,FULL_QUALIFIED_REFERENCE
2021-01-31,0.1855631741995378,0.2980376335735359,0.05696831260778297,0.0,0.14743790337580331,911_OPCD_L60_S00222|LWIN_ZERO@lambda=60,0.12140198907358085,0.12140199907358126,0.6542353546023963,0.6542354084924015,0.02603590430222205,0.026035914302222463,0.1855631741995378,FULL_QUALIFIED_REFERENCE
2021-02-07,0.12191420554338409,0.24675125780473522,0.08092716034521492,0.0,0.11477922485039264,911_OPCD_L36_S00249|LWIN_ZERO@lambda=36,0.0584077025856543,0.058407712585654276,0.47908857155181545,0.479088653576711,0.05637151226473837,0.05637152226473834,0.12191420554338409,FULL_QUALIFIED_REFERENCE
2021-02-21,0.06939061977049403,0.1406129432466214,0.055654741050715203,0.0,0.058443640993390784,911_OPCD_L60_S00222|LWIN_ZERO@lambda=60,0.05844363099339129,0.05844364099339121,0.8422410865717966,0.8422412306834929,-4.2327252813834093e-16,9.99999949513608e-09,0.06939061977049403,FULL_QUALIFIED_REFERENCE
2021-02-28,0.0703937475267115,0.12646597597839415,0.044254272117519845,0.0,0.035334991844353444,911_OPCD_L12_S00302|LWIN_ZERO@lambda=12,0.02922650233742667,0.029226512337426618,0.41518605507309336,0.41518619713116384,0.006108479506926827,0.006108489506926773,0.0703937475267115,FULL_QUALIFIED_REFERENCE
2021-03-07,0.07311037045550317,0.16288725883127125,0.06839759235931536,0.0,0.0717196521864041,911_OPCD_L00_S00564|LWIN_ZERO@lambda=0,0.031817859636574505,0.0483617506733183,0.4352030968840414,0.661489613197248,0.023357901513085796,0.03990179254982959,0.07311037045550317,FULL_QUALIFIED_REFERENCE
2021-03-14,0.06438532803800397,0.15366219381904733,0.03365189590988793,0.0,0.06374577292898341,911_OPCD_L72_S00261|LWIN_ZERO@lambda=72,0.05882562249979658,0.05882563249979656,0.9136494958148582,0.9136496511297457,0.004920140429186849,0.00492015042918683,0.06438532803800397,FULL_QUALIFIED_REFERENCE
2021-03-21,0.08378131699119352,0.1600309072640049,0.04845806580198731,0.0,0.07153543259643735,911_OPCD_L72_S00261|LWIN_ZERO@lambda=72,0.05546450154313417,0.05546451154313401,0.6620151548699598,0.6620152742283107,0.016070921053303343,0.016070931053303185,0.08378131699119352,FULL_QUALIFIED_REFERENCE
2021-03-28,0.0748482360551326,0.16801031029926702,0.04114991624046144,0.0,0.0748482360551326,911_OPCD_L00_S00001|LWIN_ZERO@lambda=0,0.036532755354376896,0.03653276535437663,0.48809106640091243,0.4880912000045918,0.03831547070075598,0.03831548070075571,0.0748482360551326,FULL_QUALIFIED_REFERENCE
2021-04-11,0.08903379055461037,0.13200550460389887,0.025915299805091104,0.0,0.04072840372742623,911_OPCD_L00_S00549|LWIN_ZERO@lambda=0,0.028108823291080047,0.028108833291079882,0.3157096099804829,0.31570972229738836,0.012619570436346345,0.01261958043634618,0.08903379055461037,FULL_QUALIFIED_REFERENCE
2021-04-18,0.05978065883887801,0.12581268236288615,0.035000879125051065,0.0,0.05834478290651242,911_OPCD_L00_S00575|LWIN_ZERO@lambda=0,0.03135172445266755,0.035041481110419714,0.5244459506069902,0.586167529616296,0.023303301796092704,0.026993058453844872,0.05978065883887801,FULL_QUALIFIED_REFERENCE
2021-04-25,0.06479304621597111,0.14313057523744532,0.03875586142914305,0.0,0.049035246249625346,911_OPCD_L06_S00304|LWIN_ZERO@lambda=6,0.031715506712142585,0.037923604986891075,0.4894893598060975,0.5853036274985807,0.01111164126273427,0.01731973953748276,0.06479304621597111,FULL_QUALIFIED_REFERENCE
2021-05-02,0.07196865772562983,0.14508984659872237,0.047037523388089225,0.0,0.07196865772562983,911_OPCD_L00_S00001|LWIN_ZERO@lambda=0,0.04097418090878689,0.05007811842762418,0.5693336822397754,0.6958323249342765,0.02189053929800565,0.030994476816842934,0.07196865772562983,FULL_QUALIFIED_REFERENCE
2021-05-09,0.04456064633632101,0.09782783604079608,0.04222319448770418,0.0,0.04214558536604078,911_OPCD_L18_S00326|LWIN_ZERO@lambda=18,0.033114870794925914,0.03311488079492592,0.7431416174934218,0.743141841906684,0.009030704571114857,0.009030714571114866,0.04456064633632101,FULL_QUALIFIED_REFERENCE
2021-05-16,0.03855591123489129,0.07969168711585152,0.062352197006928074,0.0,0.03484868393806338,911_OPCD_L48_S00318|LWIN_ZERO@lambda=48,0.028047221074182914,0.028260376008023225,0.7274428272052222,0.7329712903387149,0.006588307930040158,0.006801462863880468,0.03855591123489129,FULL_QUALIFIED_REFERENCE
2021-05-23,0.0723704687844032,0.12597755934273638,0.04434892093163179,0.0,0.055589237286471985,911_OPCD_L36_S00249|LWIN_ZERO@lambda=36,0.04980338166543106,0.04980339166543082,0.6881727105264288,0.6881728487043338,0.005785845621041168,0.0057858556210409265,0.0723704687844032,FULL_QUALIFIED_REFERENCE
2021-05-30,0.0700405154556397,0.1289788553253861,0.0612782535462322,0.0,0.04872175677124591,911_OPCD_L36_S00333|LWIN_ZERO@lambda=36,0.0593811261134427,0.05938113611344277,0.8478110951518032,0.8478112379263103,-0.010659379342196858,-0.010659369342196787,0.0700405154556397,FULL_QUALIFIED_REFERENCE
2021-06-06,0.07379970456893534,0.14838933358528958,0.06696814359135542,0.0,0.055749937036218014,911_OPCD_L60_S00265|LWIN_ZERO@lambda=60,0.04624319531630409,0.04624320531630393,0.6266040709297004,0.6266042064315956,0.009506731719914084,0.009506741719913926,0.07379970456893534,FULL_QUALIFIED_REFERENCE
2021-06-13,0.06467100148954988,0.13240212698196552,0.02426093469421114,0.0,0.053540507176067634,911_OPCD_L00_S00001|LWIN_ZERO@lambda=0,0.030100710112439952,0.030100720112439767,0.4654436983986385,0.46544385302744556,0.023439787063627867,0.02343979706362768,0.06467100148954988,FULL_QUALIFIED_REFERENCE
2021-06-20,0.08976467171998424,0.1721106643126048,0.03351138860505578,0.0,0.05970199260442734,911_OPCD_L48_S00300|LWIN_ZERO@lambda=48,0.05970198260442785,0.05970199260442763,0.6650944236800059,0.665094535082405,-2.914335439641036e-16,9.999999488197187e-09,0.08976467171998424,FULL_QUALIFIED_REFERENCE
2021-06-27,0.05774598784383407,0.12782879784573434,0.04979086718017533,0.0,0.05235865888620306,911_OPCD_L36_S00346|LWIN_ZERO@lambda=36,0.05141649393493924,0.051416503934939246,0.8903907588175293,0.8903909319897336,0.0009421549512638114,0.00094216495126382,0.05774598784383407,FULL_QUALIFIED_REFERENCE
2021-07-11,0.11680694409118503,0.19090446089504026,0.04051119645122024,0.0,0.08148403643381645,911_OPCD_L36_S00345|LWIN_ZERO@lambda=36,0.07146683697616392,0.07146684697616316,0.6118372287898699,0.611837314401212,0.010017189457653286,0.010017199457652531,0.11680694409118503,FULL_QUALIFIED_REFERENCE|STAGE_ERA_MATCHED_REFERENCE|SAME_SEASON_STAGE_REFERENCE
2021-07-18,0.06650272163228436,0.13564205069442092,0.04067866075387432,0.0,0.06256707897332328,911_OPCD_L72_S00261|LWIN_ZERO@lambda=72,0.0625670689733238,0.06256707897332375,0.9408196753101009,0.9408198256798859,-4.718447854656915e-16,9.999999481258293e-09,0.06650272163228436,FULL_QUALIFIED_REFERENCE|STAGE_ERA_MATCHED_REFERENCE|SAME_SEASON_STAGE_REFERENCE
2021-07-25,0.14635656227453103,0.25735929813006414,0.15756291347508292,0.046813327500888166,0.0745409568137729,911_OPCD_L72_S00261|LWIN_ZERO@lambda=72,0.06132888021810761,0.061328890218107154,0.41903744707441837,0.41903751540069895,0.013212066595665747,0.013212076595665291,0.14635656227453103,FULL_QUALIFIED_REFERENCE|STAGE_ERA_MATCHED_REFERENCE|SAME_SEASON_STAGE_REFERENCE
2021-08-01,0.20571914736674463,0.3400639517676685,0.09908090788082118,0.05480191426983009,0.20571914736674463,911_OPCD_L00_S00001|LWIN_ZERO@lambda=0,0.04807731191243296,0.08008104256284773,0.23370363200428498,0.3892736460747804,0.1256381048038969,0.15764183545431165,0.20571914736674463,FULL_QUALIFIED_REFERENCE|STAGE_ERA_MATCHED_REFERENCE|SAME_SEASON_STAGE_REFERENCE
2021-08-08,0.08350593278538866,0.14074144202362504,0.09173317741704644,0.02379066982748154,0.07308440789204587,911_OPCD_L18_S00311|LWIN_ZERO@lambda=18,0.023856984470572076,0.06361353548615443,0.28569209006843665,0.7617846225326534,0.009470872405891437,0.04922742342147379,0.08350593278538866,FULL_QUALIFIED_REFERENCE|STAGE_ERA_MATCHED_REFERENCE|SAME_SEASON_STAGE_REFERENCE
2021-08-15,0.07577031347523151,0.1782089038625652,0.08829433203281079,0.06168266119071929,0.07179497866449444,911_OPCD_L00_S00001|LWIN_ZERO@lambda=0,0.04410000820017836,0.0441000182001783,0.5820222482594608,0.5820223802372695,0.02769496046431614,0.027694970464316078,0.07577031347523151,FULL_QUALIFIED_REFERENCE|STAGE_ERA_MATCHED_REFERENCE|SAME_SEASON_STAGE_REFERENCE
2021-08-22,0.1345529032869186,0.23165859554612822,0.11763689797920399,0.06228396414226677,0.12872013002731963,911_OPCD_L00_S00584|LWIN_ZERO@lambda=0,0.06666005731366226,0.06666006731366211,0.49541894440967466,0.49541901872988336,0.06206006271365752,0.06206007271365738,0.1345529032869186,FULL_QUALIFIED_REFERENCE|STAGE_ERA_MATCHED_REFERENCE|SAME_SEASON_STAGE_REFERENCE
2021-09-12,0.13947981137636312,0.2861106390679411,0.0887347116417152,0.06251785676740401,0.13947981137636312,911_OPCD_L00_S00001|LWIN_ZERO@lambda=0,0.04141078320611626,0.042482108397435055,0.2968944594739674,0.3045753215338393,0.09699770297892807,0.09806902817024685,0.13947981137636312,FULL_QUALIFIED_REFERENCE|STAGE_ERA_MATCHED_REFERENCE|SAME_SEASON_STAGE_REFERENCE
2021-09-19,0.11807327326535011,0.16743715142290888,0.08921675772457206,0.054967258637167504,0.054769036200776514,911_OPCD_L60_S00240|LWIN_ZERO@lambda=60,0.049421095354654734,0.04942110535465465,0.418562931202805,0.418563015895976,0.005347930846121861,0.005347940846121779,0.11807327326535011,FULL_QUALIFIED_REFERENCE|STAGE_ERA_MATCHED_REFERENCE|SAME_SEASON_STAGE_REFERENCE
2021-09-26,0.104031465093412,0.18811379344664875,0.06828717314827107,0.04325407631414812,0.07721225743953017,911_OPCD_L36_S00265|LWIN_ZERO@lambda=36,0.07327607604450115,0.07327608604450093,0.7043645495014902,0.7043646456262519,0.003936171395029234,0.00393618139502902,0.104031465093412,FULL_QUALIFIED_REFERENCE|STAGE_ERA_MATCHED_REFERENCE|SAME_SEASON_STAGE_REFERENCE
2021-10-03,0.12480663982764821,0.19138738501236124,0.0887906198361588,0.04797098376535402,0.08883391218777437,911_OPCD_L06_S00314|LWIN_ZERO@lambda=6,0.036832464791192225,0.04449079630088845,0.295116228127414,0.35647779927676954,0.044343115886885914,0.05200144739658214,0.12480663982764821,FULL_QUALIFIED_REFERENCE|STAGE_ERA_MATCHED_REFERENCE|SAME_SEASON_STAGE_REFERENCE
2021-10-10,0.12748436229859172,0.18979866993435363,0.08348904407889216,0.04798944303669754,0.07204624060465006,911_OPCD_L00_S00104|LWIN_ZERO@lambda=0,0.05390389559889993,0.0539039055988997,0.4228275109746177,0.42282758941560916,0.01814233500575036,0.018142345005750134,0.12748436229859172,FULL_QUALIFIED_REFERENCE|STAGE_ERA_MATCHED_REFERENCE|SAME_SEASON_STAGE_REFERENCE
2021-10-17,0.0960881531269881,0.17601437070563844,0.06661873335847225,0.049654111149469056,0.06882489491185155,911_OPCD_L00_S00001|LWIN_ZERO@lambda=0,0.03869825437629865,0.042026840036497204,0.4027369984430427,0.43737795627058634,0.026798054875354346,0.030126640535552897,0.0960881531269881,FULL_QUALIFIED_REFERENCE|STAGE_ERA_MATCHED_REFERENCE|SAME_SEASON_STAGE_REFERENCE
2021-10-24,0.10364878177378177,0.17063877387255186,0.1522837234615247,0.03760558200252072,0.08570969854287869,911_OPCD_L00_S00605|LWIN_ZERO@lambda=0,0.044927926386287155,0.05393523097682105,0.43346313982101997,0.5203653149974996,0.03177446756605764,0.04078177215659153,0.10364878177378177,FULL_QUALIFIED_REFERENCE|STAGE_ERA_MATCHED_REFERENCE|SAME_SEASON_STAGE_REFERENCE
2021-10-31,0.08686861909664215,0.15086749041133618,0.10711092327919747,0.04456880061258005,0.08686861909664215,911_OPCD_L00_S00001|LWIN_ZERO@lambda=0,0.04522401366894372,0.04522402366894368,0.5206024239735132,0.5206025390898816,0.041644595427698466,0.041644605427698426,0.08686861909664215,FULL_QUALIFIED_REFERENCE|STAGE_ERA_MATCHED_REFERENCE|SAME_SEASON_STAGE_REFERENCE
2021-11-07,0.08121401130986652,0.15373850072082723,0.10575088896162957,0.03843586565635228,0.08121401130986652,911_OPCD_L00_S00001|LWIN_ZERO@lambda=0,0.043957418267478184,0.04395742826747814,0.5412541205453041,0.5412542436767661,0.03725658304238839,0.03725659304238834,0.08121401130986652,FULL_QUALIFIED_REFERENCE|STAGE_ERA_MATCHED_REFERENCE|SAME_SEASON_STAGE_REFERENCE
