window_start,placebo_type,transformation,lower,upper
2021-03-07,TIMING,SHIFT_PLUS_1,0.0717196421864041,0.0717196521864041
2021-03-07,TIMING,SHIFT_PLUS_2,0.0717196421864041,0.0717196521864041
2021-03-07,TIMING,SHIFT_PLUS_3,0.0717196421864041,0.0717196521864041
2021-03-07,TIMING,SHIFT_PLUS_4,0.0717196421864041,0.07171965218640411
2021-03-07,DURATION_MASS_MATCHED,UNLABELED_B2_B4,0.07311037045550317,0.07311037045550317
2021-03-07,DURATION_MASS_MATCHED,UNLABELED_B4_B6,0.0717196521864041,0.0717196521864041
2021-03-07,DURATION_MASS_MATCHED,UNLABELED_B7_B9,0.07311037045550317,0.07311037045550317
2021-03-14,TIMING,ALIGN_0,0.05882562249979658,0.05882563249979656
2021-03-14,TIMING,SHIFT_MINUS_1,0.06438531803800397,0.06438532803800397
2021-03-14,TIMING,SHIFT_MINUS_2,0.06438531803800397,0.06438532803800397
2021-03-14,TIMING,SHIFT_MINUS_3,0.06438531803800397,0.06438532803800397
2021-03-14,TIMING,SHIFT_MINUS_4,0.06438531803800397,0.06438532803800397
2021-03-14,TIMING,SHIFT_PLUS_1,0.05882562249979654,0.05882563249979656
2021-03-14,TIMING,SHIFT_PLUS_2,0.05882562249979655,0.05882563249979656
2021-03-14,TIMING,SHIFT_PLUS_3,0.04140812414861148,0.057271419320560304
2021-03-14,TIMING,SHIFT_PLUS_4,0.042528411500484135,0.05103832378354293
2021-03-14,DURATION_MASS_MATCHED,UNLABELED_B2_B4,0.06438532803800397,0.06438532803800397
2021-03-14,DURATION_MASS_MATCHED,UNLABELED_B4_B6,0.06438532803800398,0.06438532803800398
2021-03-14,DURATION_MASS_MATCHED,UNLABELED_B7_B9,0.06438532803800397,0.06438532803800397
2021-03-21,TIMING,ALIGN_0,0.05546450154313417,0.05546451154313401
2021-03-21,TIMING,SHIFT_MINUS_1,0.08378130699119353,0.08378131699119352
2021-03-21,TIMING,SHIFT_MINUS_2,0.08378130699119353,0.08378131699119352
2021-03-21,TIMING,SHIFT_MINUS_3,0.08378130699119353,0.08378131699119352
2021-03-21,TIMING,SHIFT_MINUS_4,0.08378130699119353,0.08378131699119352
2021-03-21,TIMING,SHIFT_PLUS_1,0.05081395233040501,0.05081396233040503
2021-03-21,TIMING,SHIFT_PLUS_2,0.06047838369483946,0.060478393694839455
2021-03-21,TIMING,SHIFT_PLUS_3,0.060478383694839453,0.060478393694839455
2021-03-21,TIMING,SHIFT_PLUS_4,0.06047838369483946,0.060478393694839455
2021-03-21,DURATION_MASS_MATCHED,UNLABELED_B2_B4,0.08378131699119352,0.08378131699119352
2021-03-21,DURATION_MASS_MATCHED,UNLABELED_B4_B6,0.08378131699119352,0.08378131699119352
2021-03-21,DURATION_MASS_MATCHED,UNLABELED_B7_B9,0.08378131699119352,0.08378131699119352
2021-03-28,TIMING,ALIGN_0,0.036532755354376896,0.03653276535437663
2021-03-28,TIMING,SHIFT_MINUS_1,0.039569440992711466,0.04993962121584136
2021-03-28,TIMING,SHIFT_MINUS_2,0.04604865286891878,0.04604866286891878
2021-03-28,TIMING,SHIFT_MINUS_3,0.040388029800715354,0.04038803980071533
2021-03-28,TIMING,SHIFT_MINUS_4,0.040388029800715326,0.059689197172165136
2021-03-28,TIMING,SHIFT_PLUS_1,0.03653275535437671,0.04038803980071533
2021-03-28,TIMING,SHIFT_PLUS_2,0.07484822605513261,0.0748482360551326
2021-03-28,TIMING,SHIFT_PLUS_3,0.07484822605513261,0.0748482360551326
2021-03-28,TIMING,SHIFT_PLUS_4,0.07484822605513261,0.07484823605513262
2021-03-28,DURATION_MASS_MATCHED,UNLABELED_B2_B4,0.06008595663145642,0.06008595663145642
2021-03-28,DURATION_MASS_MATCHED,UNLABELED_B4_B6,0.0748482360551326,0.0748482360551326
2021-03-28,DURATION_MASS_MATCHED,UNLABELED_B7_B9,0.0748482360551326,0.0748482360551326
2021-04-11,TIMING,ALIGN_0,0.028108823291080047,0.028108833291079882
2021-04-11,TIMING,SHIFT_MINUS_1,0.04072839372742686,0.04528368985212625
2021-04-11,TIMING,SHIFT_MINUS_2,0.04072839372742606,0.052529108154277256
2021-04-11,TIMING,SHIFT_MINUS_3,0.05226151670467207,0.05226152670467204
2021-04-11,TIMING,SHIFT_MINUS_4,0.045283679852126286,0.04528368985212625
2021-04-11,TIMING,SHIFT_PLUS_1,0.01817066024807905,0.04209216442231536
2021-04-11,TIMING,SHIFT_PLUS_2,0.02460606463976362,0.04528368985212625
2021-04-11,TIMING,SHIFT_PLUS_3,0.024606064639763572,0.04209216442231536
2021-04-11,TIMING,SHIFT_PLUS_4,0.08903378055461038,0.08903379055461037
2021-04-11,DURATION_MASS_MATCHED,UNLABELED_B2_B4,0.04528368985212625,0.04528368985212625
2021-04-11,DURATION_MASS_MATCHED,UNLABELED_B4_B6,0.04209216442231536,0.04209216442231536
2021-04-11,DURATION_MASS_MATCHED,UNLABELED_B7_B9,0.08903379055461037,0.08903379055461037
2021-04-18,TIMING,ALIGN_0,0.03135172445266755,0.035041481110419714
2021-04-18,TIMING,SHIFT_MINUS_1,0.03135172445266852,0.04694490214088375
2021-04-18,TIMING,SHIFT_MINUS_2,0.048137975408634445,0.04813798540863444
2021-04-18,TIMING,SHIFT_MINUS_3,0.04813797540863445,0.04813798540863444
2021-04-18,TIMING,SHIFT_MINUS_4,0.042160090357668066,0.04216010035766806
2021-04-18,TIMING,SHIFT_PLUS_1,0.05834477290651241,0.05834478290651242
2021-04-18,TIMING,SHIFT_PLUS_2,0.05834477290651241,0.05834478290651241
2021-04-18,TIMING,SHIFT_PLUS_3,0.05834477290651241,0.05834478290651241
2021-04-18,TIMING,SHIFT_PLUS_4,0.05834477290651241,0.05834478290651241
2021-04-18,DURATION_MASS_MATCHED,UNLABELED_B2_B4,0.05978065883887801,0.05978065883887801
2021-04-18,DURATION_MASS_MATCHED,UNLABELED_B4_B6,0.05834478290651241,0.05834478290651241
2021-04-18,DURATION_MASS_MATCHED,UNLABELED_B7_B9,0.05978065883887801,0.05978065883887801
2021-04-25,TIMING,ALIGN_0,0.031715506712142585,0.037923604986891075
2021-04-25,TIMING,SHIFT_MINUS_1,0.026794278312342906,0.0400083924005917
2021-04-25,TIMING,SHIFT_MINUS_2,0.03805974129958654,0.045359128487527704
2021-04-25,TIMING,SHIFT_MINUS_3,0.04782331172443934,0.047823321724439344
2021-04-25,TIMING,SHIFT_MINUS_4,0.04782331172443935,0.047823321724439344
2021-04-25,TIMING,SHIFT_PLUS_1,0.04009959811018313,0.047823321724439344
2021-04-25,TIMING,SHIFT_PLUS_2,0.04903523624962532,0.049035246249625325
2021-04-25,TIMING,SHIFT_PLUS_3,0.04903523624962532,0.049035246249625325
2021-04-25,TIMING,SHIFT_PLUS_4,0.04903523624962532,0.049035246249625325
2021-04-25,DURATION_MASS_MATCHED,UNLABELED_B2_B4,0.06479304621597111,0.06479304621597111
2021-04-25,DURATION_MASS_MATCHED,UNLABELED_B4_B6,0.049035246249625325,0.049035246249625325
2021-04-25,DURATION_MASS_MATCHED,UNLABELED_B7_B9,0.06479304621597111,0.06479304621597111
2021-05-02,TIMING,ALIGN_0,0.04097418090878689,0.05007811842762418
2021-05-02,TIMING,SHIFT_MINUS_1,0.03747009126661189,0.0439590623852396
2021-05-02,TIMING,SHIFT_MINUS_2,0.028918196935916702,0.05007811842762418
2021-05-02,TIMING,SHIFT_MINUS_3,0.029164277763699023,0.05007811842762418
2021-05-02,TIMING,SHIFT_MINUS_4,0.05906384874334592,0.05906385874334592
2021-05-02,TIMING,SHIFT_PLUS_1,0.07196864772562983,0.07196865772562983
2021-05-02,TIMING,SHIFT_PLUS_2,0.07196864772562983,0.07196865772562983
2021-05-02,TIMING,SHIFT_PLUS_3,0.07196864772562983,0.07196865772562983
2021-05-02,TIMING,SHIFT_PLUS_4,0.07196864772562983,0.07196865772562983
2021-05-02,DURATION_MASS_MATCHED,UNLABELED_B2_B4,0.07196865772562983,0.07196865772562983
2021-05-02,DURATION_MASS_MATCHED,UNLABELED_B4_B6,0.07196865772562983,0.07196865772562983
2021-05-02,DURATION_MASS_MATCHED,UNLABELED_B7_B9,0.07196865772562983,0.07196865772562983
2021-05-09,TIMING,ALIGN_0,0.033114870794925914,0.03311488079492592
2021-05-09,TIMING,SHIFT_MINUS_1,0.03311487079492608,0.03311488079492593
2021-05-09,TIMING,SHIFT_MINUS_2,0.04185826278077829,0.0418582727807783
2021-05-09,TIMING,SHIFT_MINUS_3,0.04185826278077829,0.04185827278077829
2021-05-09,TIMING,SHIFT_MINUS_4,0.044560636336321006,0.04456064633632101
2021-05-09,TIMING,SHIFT_PLUS_1,0.03007998409263961,0.032681516528930206
2021-05-09,TIMING,SHIFT_PLUS_2,0.04214557536604078,0.04214558536604078
2021-05-09,TIMING,SHIFT_PLUS_3,0.04214557536604078,0.04214558536604078
2021-05-09,TIMING,SHIFT_PLUS_4,0.04214557536604078,0.04214558536604078
2021-05-09,DURATION_MASS_MATCHED,UNLABELED_B2_B4,0.04456064633632101,0.04456064633632101
2021-05-09,DURATION_MASS_MATCHED,UNLABELED_B4_B6,0.04456064633632101,0.04456064633632101
2021-05-09,DURATION_MASS_MATCHED,UNLABELED_B7_B9,0.04214558536604078,0.04214558536604078
2021-05-16,TIMING,ALIGN_0,0.028047221074182914,0.028260376008023225
2021-05-16,TIMING,SHIFT_MINUS_1,0.028047221074183476,0.03434609525364812
2021-05-16,TIMING,SHIFT_MINUS_2,0.03742110940938059,0.037421119409380595
2021-05-16,TIMING,SHIFT_MINUS_3,0.03742110940938059,0.037421119409380595
2021-05-16,TIMING,SHIFT_MINUS_4,0.03855286151433197,0.03855287151433197
2021-05-16,TIMING,SHIFT_PLUS_1,0.028317673586056576,0.029304072929526113
2021-05-16,TIMING,SHIFT_PLUS_2,0.028317673586056597,0.034346095253648116
2021-05-16,TIMING,SHIFT_PLUS_3,0.03855590123489129,0.03855591123489129
2021-05-16,TIMING,SHIFT_PLUS_4,0.03855590123489129,0.03855591123489129
2021-05-16,DURATION_MASS_MATCHED,UNLABELED_B2_B4,0.03855287151433197,0.03855287151433197
2021-05-16,DURATION_MASS_MATCHED,UNLABELED_B4_B6,0.03855591123489129,0.03855591123489129
2021-05-16,DURATION_MASS_MATCHED,UNLABELED_B7_B9,0.03855591123489129,0.03855591123489129
2021-05-23,TIMING,ALIGN_0,0.04980338166543106,0.04980339166543082
2021-05-23,TIMING,SHIFT_MINUS_1,0.04980338166543088,0.053888848987215625
2021-05-23,TIMING,SHIFT_MINUS_2,0.05558922728647243,0.05558923728647244
2021-05-23,TIMING,SHIFT_MINUS_3,0.05558922728647243,0.05558923728647244
2021-05-23,TIMING,SHIFT_MINUS_4,0.07237045878440321,0.0723704687844032
2021-05-23,TIMING,SHIFT_PLUS_1,0.030628153637872572,0.05095814715861946
2021-05-23,TIMING,SHIFT_PLUS_2,0.030628153637872392,0.05558923728647244
2021-05-23,TIMING,SHIFT_PLUS_3,0.0553310348485887,0.0553310448485887
2021-05-23,TIMING,SHIFT_PLUS_4,0.05533103484858871,0.0553310448485887
2021-05-23,DURATION_MASS_MATCHED,UNLABELED_B2_B4,0.0723704687844032,0.0723704687844032
2021-05-23,DURATION_MASS_MATCHED,UNLABELED_B4_B6,0.0723704687844032,0.0723704687844032
2021-05-23,DURATION_MASS_MATCHED,UNLABELED_B7_B9,0.0553310448485887,0.0553310448485887
2021-05-30,TIMING,ALIGN_0,0.0593811261134427,0.05938113611344277
2021-05-30,TIMING,SHIFT_MINUS_1,0.048721746771245855,0.048721756771245836
2021-05-30,TIMING,SHIFT_MINUS_2,0.048721746771245834,0.048721756771245836
2021-05-30,TIMING,SHIFT_MINUS_3,0.07004050545563971,0.0700405154556397
2021-05-30,TIMING,SHIFT_MINUS_4,0.07004050545563971,0.0700405154556397
2021-05-30,TIMING,SHIFT_PLUS_1,0.05938112611344272,0.05938113611344277
2021-05-30,TIMING,SHIFT_PLUS_2,0.04321852841910624,0.0532072205218614
2021-05-30,TIMING,SHIFT_PLUS_3,0.026138925892669126,0.03704462282752488
2021-05-30,TIMING,SHIFT_PLUS_4,0.026138925892668995,0.028399782883825105
2021-05-30,DURATION_MASS_MATCHED,UNLABELED_B2_B4,0.0700405154556397,0.0700405154556397
2021-05-30,DURATION_MASS_MATCHED,UNLABELED_B4_B6,0.0700405154556397,0.0700405154556397
2021-05-30,DURATION_MASS_MATCHED,UNLABELED_B7_B9,0.048721756771245836,0.048721756771245836
2021-06-06,TIMING,ALIGN_0,0.04624319531630409,0.04624320531630393
2021-06-06,TIMING,SHIFT_MINUS_1,0.06698561176770437,0.06698562176770412
2021-06-06,TIMING,SHIFT_MINUS_2,0.06698561176770411,0.06698562176770412
2021-06-06,TIMING,SHIFT_MINUS_3,0.06698561176770411,0.0669856217677041
2021-06-06,TIMING,SHIFT_MINUS_4,0.06698561176770411,0.0669856217677041
2021-06-06,TIMING,SHIFT_PLUS_1,0.05574992703621801,0.055749937036218014
2021-06-06,TIMING,SHIFT_PLUS_2,0.05574992703621801,0.05574993703621802
2021-06-06,TIMING,SHIFT_PLUS_3,0.05574992703621801,0.055749937036218014
2021-06-06,TIMING,SHIFT_PLUS_4,0.07379969456893534,0.07379970456893534
2021-06-06,DURATION_MASS_MATCHED,UNLABELED_B2_B4,0.06831290669397215,0.06831290669397215
2021-06-06,DURATION_MASS_MATCHED,UNLABELED_B4_B6,0.06698562176770412,0.06698562176770412
2021-06-06,DURATION_MASS_MATCHED,UNLABELED_B7_B9,0.07379970456893534,0.07379970456893534
2021-06-13,TIMING,ALIGN_0,0.030100710112439952,0.030100720112439767
2021-06-13,TIMING,SHIFT_MINUS_1,0.04277762608439111,0.04277763608439103
2021-06-13,TIMING,SHIFT_MINUS_2,0.04277762608439102,0.04277763608439103
2021-06-13,TIMING,SHIFT_MINUS_3,0.04277762608439102,0.04277763608439103
2021-06-13,TIMING,SHIFT_MINUS_4,0.04515640041752483,0.04515641041752484
2021-06-13,TIMING,SHIFT_PLUS_1,0.030100710112439748,0.03010072011243977
2021-06-13,TIMING,SHIFT_PLUS_2,0.0535404971760676,0.0535405071760676
2021-06-13,TIMING,SHIFT_PLUS_3,0.06467099148954988,0.06467100148954988
2021-06-13,TIMING,SHIFT_PLUS_4,0.06467099148954988,0.06467100148954988
2021-06-13,DURATION_MASS_MATCHED,UNLABELED_B2_B4,0.04277763608439102,0.04277763608439102
2021-06-13,DURATION_MASS_MATCHED,UNLABELED_B4_B6,0.06467100148954988,0.06467100148954988
2021-06-13,DURATION_MASS_MATCHED,UNLABELED_B7_B9,0.06467100148954988,0.06467100148954988
2021-06-20,TIMING,ALIGN_0,0.05970198260442785,0.05970199260442763
2021-06-20,TIMING,SHIFT_MINUS_1,0.05970198260442781,0.05970199260442763
2021-06-20,TIMING,SHIFT_MINUS_2,0.05970198260442762,0.059701992604427635
2021-06-20,TIMING,SHIFT_MINUS_3,0.08976466171998425,0.08976467171998424
2021-06-20,TIMING,SHIFT_MINUS_4,0.08976466171998425,0.08976467171998424
2021-06-20,TIMING,SHIFT_PLUS_1,0.057256722326460244,0.05811447401421449
2021-06-20,TIMING,SHIFT_PLUS_2,0.011954514688756255,0.05774476431403862
2021-06-20,TIMING,SHIFT_PLUS_3,0.030605822076420344,0.05970199260442763
2021-06-20,TIMING,SHIFT_PLUS_4,0.03824387130301499,0.05970199260442763
2021-06-20,DURATION_MASS_MATCHED,UNLABELED_B2_B4,0.08976467171998424,0.08976467171998424
2021-06-20,DURATION_MASS_MATCHED,UNLABELED_B4_B6,0.08976467171998424,0.08976467171998424
2021-06-20,DURATION_MASS_MATCHED,UNLABELED_B7_B9,0.07963124274099884,0.07963124274099884
2021-06-27,TIMING,ALIGN_0,0.05141649393493924,0.051416503934939246
2021-06-27,TIMING,SHIFT_MINUS_1,0.051416493934939585,0.05141650393493925
2021-06-27,TIMING,SHIFT_MINUS_2,0.05141649393493924,0.051416503934939246
2021-06-27,TIMING,SHIFT_MINUS_3,0.05774597784383407,0.05774598784383407
2021-06-27,TIMING,SHIFT_MINUS_4,0.05774597784383407,0.057745987843834085
2021-06-27,TIMING,SHIFT_PLUS_1,0.05235864888620304,0.052358658886203044
2021-06-27,TIMING,SHIFT_PLUS_2,0.052358648886203035,0.05235865888620304
2021-06-27,TIMING,SHIFT_PLUS_3,0.052358648886203035,0.052358658886203044
2021-06-27,TIMING,SHIFT_PLUS_4,0.052358648886203035,0.052358658886203044
2021-06-27,DURATION_MASS_MATCHED,UNLABELED_B2_B4,0.05774598784383407,0.05774598784383407
2021-06-27,DURATION_MASS_MATCHED,UNLABELED_B4_B6,0.05774598784383407,0.05774598784383407
2021-06-27,DURATION_MASS_MATCHED,UNLABELED_B7_B9,0.05235865888620304,0.05235865888620304
2021-07-11,TIMING,ALIGN_0,0.07146683697616392,0.07146684697616316
2021-07-11,TIMING,SHIFT_MINUS_1,0.07087820147685417,0.07087821147685369
2021-07-11,TIMING,SHIFT_MINUS_2,0.07087820147685372,0.07164086798772629
2021-07-11,TIMING,SHIFT_MINUS_3,0.11680693409118503,0.11680694409118504
2021-07-11,TIMING,SHIFT_MINUS_4,0.11680693409118503,0.11680694409118503
2021-07-11,TIMING,SHIFT_PLUS_1,0.08148402643381636,0.08148403643381633
2021-07-11,TIMING,SHIFT_PLUS_2,0.08148402643381633,0.08148403643381633
2021-07-11,TIMING,SHIFT_PLUS_3,0.08148402643381635,0.08148403643381633
2021-07-11,TIMING,SHIFT_PLUS_4,0.08148402643381633,0.08148403643381633
2021-07-11,DURATION_MASS_MATCHED,UNLABELED_B2_B4,0.11680694409118503,0.11680694409118503
2021-07-11,DURATION_MASS_MATCHED,UNLABELED_B4_B6,0.11680694409118503,0.11680694409118503
2021-07-11,DURATION_MASS_MATCHED,UNLABELED_B7_B9,0.08148403643381633,0.08148403643381633
2021-07-18,TIMING,ALIGN_0,0.0625670689733238,0.06256707897332375
2021-07-18,TIMING,SHIFT_MINUS_1,0.06650271163228437,0.06650272163228436
2021-07-18,TIMING,SHIFT_MINUS_2,0.06650271163228437,0.06650272163228436
2021-07-18,TIMING,SHIFT_MINUS_3,0.06650271163228437,0.06650272163228436
2021-07-18,TIMING,SHIFT_MINUS_4,0.06650271163228437,0.06650272163228436
2021-07-18,TIMING,SHIFT_PLUS_1,0.03674964507202353,0.05756975138125803
2021-07-18,TIMING,SHIFT_PLUS_2,0.03674964507202351,0.03674965507202351
2021-07-18,TIMING,SHIFT_PLUS_3,0.03674964507202362,0.0485238698874572
2021-07-18,TIMING,SHIFT_PLUS_4,0.036749645072023523,0.05287876601179653
2021-07-18,DURATION_MASS_MATCHED,UNLABELED_B2_B4,0.06650272163228436,0.06650272163228436
2021-07-18,DURATION_MASS_MATCHED,UNLABELED_B4_B6,0.06650272163228436,0.06650272163228436
2021-07-18,DURATION_MASS_MATCHED,UNLABELED_B7_B9,0.06650272163228436,0.06650272163228436
2021-07-25,TIMING,ALIGN_0,0.06132888021810761,0.061328890218107154
2021-07-25,TIMING,SHIFT_MINUS_1,0.12415764057124165,0.12415765057124162
2021-07-25,TIMING,SHIFT_MINUS_2,0.14635655227453104,0.14635656227453103
2021-07-25,TIMING,SHIFT_MINUS_3,0.14635655227453104,0.14635656227453103
2021-07-25,TIMING,SHIFT_MINUS_4,0.14635655227453104,0.14635656227453103
2021-07-25,TIMING,SHIFT_PLUS_1,0.062122891253336046,0.062122901253336055
2021-07-25,TIMING,SHIFT_PLUS_2,0.06212289125333605,0.06212290125333605
2021-07-25,TIMING,SHIFT_PLUS_3,0.06212289125333605,0.06212290125333605
2021-07-25,TIMING,SHIFT_PLUS_4,0.062122891253336046,0.06212290125333605
2021-07-25,DURATION_MASS_MATCHED,UNLABELED_B2_B4,0.14635656227453103,0.14635656227453103
2021-07-25,DURATION_MASS_MATCHED,UNLABELED_B4_B6,0.14635656227453103,0.14635656227453103
2021-07-25,DURATION_MASS_MATCHED,UNLABELED_B7_B9,0.12415765057124162,0.12415765057124162
2021-08-01,TIMING,ALIGN_0,0.04807731191243296,0.08008104256284773
2021-08-01,TIMING,SHIFT_MINUS_1,0.05469064347397793,0.07666589511036062
2021-08-01,TIMING,SHIFT_MINUS_2,0.06917889349456113,0.08008104256284773
2021-08-01,TIMING,SHIFT_MINUS_3,0.06917889349456113,0.08008104256284773
2021-08-01,TIMING,SHIFT_MINUS_4,0.05871377190854793,0.05871378190854787
2021-08-01,TIMING,SHIFT_PLUS_1,0.20571913736674463,0.20571914736674465
2021-08-01,TIMING,SHIFT_PLUS_2,0.20571913736674463,0.20571914736674463
2021-08-01,TIMING,SHIFT_PLUS_3,0.20571913736674463,0.20571914736674463
2021-08-01,TIMING,SHIFT_PLUS_4,0.20571913736674463,0.20571914736674463
2021-08-01,DURATION_MASS_MATCHED,UNLABELED_B2_B4,0.20571914736674465,0.20571914736674465
2021-08-01,DURATION_MASS_MATCHED,UNLABELED_B4_B6,0.20571914736674463,0.20571914736674463
2021-08-01,DURATION_MASS_MATCHED,UNLABELED_B7_B9,0.20571914736674463,0.20571914736674463
2021-08-08,TIMING,ALIGN_0,0.023856984470572076,0.06361353548615443
2021-08-08,TIMING,SHIFT_MINUS_1,0.061251977419920355,0.06273568591378637
2021-08-08,TIMING,SHIFT_MINUS_2,0.07308439789204628,0.07308440789204629
2021-08-08,TIMING,SHIFT_MINUS_3,0.07308439789204628,0.07308440789204629
2021-08-08,TIMING,SHIFT_MINUS_4,0.07308439789204631,0.07308440789204629
2021-08-08,TIMING,SHIFT_PLUS_1,0.04577300059155911,0.07308440789204629
2021-08-08,TIMING,SHIFT_PLUS_2,0.04577300059155902,0.07308440789204629
2021-08-08,TIMING,SHIFT_PLUS_3,0.057095053419808216,0.057095063419808204
2021-08-08,TIMING,SHIFT_PLUS_4,0.0570950534198082,0.07308440789204629
2021-08-08,DURATION_MASS_MATCHED,UNLABELED_B2_B4,0.08350593278538866,0.08350593278538866
2021-08-08,DURATION_MASS_MATCHED,UNLABELED_B4_B6,0.07308440789204629,0.07308440789204629
2021-08-08,DURATION_MASS_MATCHED,UNLABELED_B7_B9,0.08350593278538868,0.08350593278538868
2021-08-15,TIMING,ALIGN_0,0.04410000820017836,0.0441000182001783
2021-08-15,TIMING,SHIFT_MINUS_1,0.05652220738645104,0.07378264606986297
2021-08-15,TIMING,SHIFT_MINUS_2,0.056652023412596786,0.057698688482484786
2021-08-15,TIMING,SHIFT_MINUS_3,0.05681961410356664,0.06502551881593938
2021-08-15,TIMING,SHIFT_MINUS_4,0.07378263606986298,0.07378264606986297
2021-08-15,TIMING,SHIFT_PLUS_1,0.05727660481086138,0.05727661481086138
2021-08-15,TIMING,SHIFT_PLUS_2,0.06580283066800582,0.07378264606986297
2021-08-15,TIMING,SHIFT_PLUS_3,0.07577030347523152,0.07577031347523151
2021-08-15,TIMING,SHIFT_PLUS_4,0.07577030347523152,0.07577031347523151
2021-08-15,DURATION_MASS_MATCHED,UNLABELED_B2_B4,0.07378264606986297,0.07378264606986297
2021-08-15,DURATION_MASS_MATCHED,UNLABELED_B4_B6,0.07577031347523151,0.07577031347523151
2021-08-15,DURATION_MASS_MATCHED,UNLABELED_B7_B9,0.07577031347523151,0.07577031347523151
2021-08-22,TIMING,ALIGN_0,0.06666005731366226,0.06666006731366211
2021-08-22,TIMING,SHIFT_MINUS_1,0.07511373092719725,0.1247174580394633
2021-08-22,TIMING,SHIFT_MINUS_2,0.1287201200273196,0.1287201300273196
2021-08-22,TIMING,SHIFT_MINUS_3,0.1287201200273196,0.1287201300273196
2021-08-22,TIMING,SHIFT_MINUS_4,0.1287201200273196,0.1287201300273196
2021-08-22,TIMING,SHIFT_PLUS_1,0.06570830989532261,0.06796047994081388
2021-08-22,TIMING,SHIFT_PLUS_2,0.06570830989532261,0.06796047994081388
2021-08-22,TIMING,SHIFT_PLUS_3,0.059384914019070485,0.06758548052380704
2021-08-22,TIMING,SHIFT_PLUS_4,0.05938491401907036,0.06796047994081389
2021-08-22,DURATION_MASS_MATCHED,UNLABELED_B2_B4,0.1345529032869186,0.1345529032869186
2021-08-22,DURATION_MASS_MATCHED,UNLABELED_B4_B6,0.1287201300273196,0.1287201300273196
2021-08-22,DURATION_MASS_MATCHED,UNLABELED_B7_B9,0.1345529032869186,0.1345529032869186
2021-09-12,TIMING,ALIGN_0,0.04141078320611626,0.042482108397435055
2021-09-12,TIMING,SHIFT_MINUS_1,0.06754712684982468,0.06754713684982255
2021-09-12,TIMING,SHIFT_MINUS_2,0.06754712684982254,0.06754713684982254
2021-09-12,TIMING,SHIFT_MINUS_3,0.10241855465118506,0.10241856465118501
2021-09-12,TIMING,SHIFT_MINUS_4,0.10241855465118502,0.10241856465118501
2021-09-12,TIMING,SHIFT_PLUS_1,0.13947980137636312,0.13947981137636312
2021-09-12,TIMING,SHIFT_PLUS_2,0.13947980137636312,0.13947981137636312
2021-09-12,TIMING,SHIFT_PLUS_3,0.13947980137636312,0.13947981137636312
2021-09-12,TIMING,SHIFT_PLUS_4,0.13947980137636312,0.13947981137636312
2021-09-12,DURATION_MASS_MATCHED,UNLABELED_B2_B4,0.13947981137636312,0.13947981137636312
2021-09-12,DURATION_MASS_MATCHED,UNLABELED_B4_B6,0.13947981137636312,0.13947981137636312
2021-09-12,DURATION_MASS_MATCHED,UNLABELED_B7_B9,0.13947981137636312,0.13947981137636312
2021-09-19,TIMING,ALIGN_0,0.049421095354654734,0.04942110535465465
2021-09-19,TIMING,SHIFT_MINUS_1,0.06152628105913101,0.06152629105913101
2021-09-19,TIMING,SHIFT_MINUS_2,0.06152628105913101,0.06152629105913101
2021-09-19,TIMING,SHIFT_MINUS_3,0.06152628105913101,0.06152629105913101
2021-09-19,TIMING,SHIFT_MINUS_4,0.11807326326535011,0.11807327326535011
2021-09-19,TIMING,SHIFT_PLUS_1,0.03072032898305088,0.050488460573966686
2021-09-19,TIMING,SHIFT_PLUS_2,0.05303273943156565,0.05476903620077697
2021-09-19,TIMING,SHIFT_PLUS_3,0.05303273943156577,0.05476903620077697
2021-09-19,TIMING,SHIFT_PLUS_4,0.05303273943156559,0.05303274943156559
2021-09-19,DURATION_MASS_MATCHED,UNLABELED_B2_B4,0.11807327326535011,0.11807327326535011
2021-09-19,DURATION_MASS_MATCHED,UNLABELED_B4_B6,0.11807327326535012,0.11807327326535012
2021-09-19,DURATION_MASS_MATCHED,UNLABELED_B7_B9,0.061526291059131016,0.061526291059131016
2021-09-26,TIMING,ALIGN_0,0.07327607604450115,0.07327608604450093
2021-09-26,TIMING,SHIFT_MINUS_1,0.07327607604450094,0.07327608604450093
2021-09-26,TIMING,SHIFT_MINUS_2,0.05707019625926791,0.05707020625926794
2021-09-26,TIMING,SHIFT_MINUS_3,0.08558283043680251,0.0855828404368025
2021-09-26,TIMING,SHIFT_MINUS_4,0.10403145509341201,0.104031465093412
2021-09-26,TIMING,SHIFT_PLUS_1,0.07721224743953017,0.07721225743953017
2021-09-26,TIMING,SHIFT_PLUS_2,0.07721224743953017,0.07721225743953017
2021-09-26,TIMING,SHIFT_PLUS_3,0.07721224743953017,0.07721225743953017
2021-09-26,TIMING,SHIFT_PLUS_4,0.07721224743953017,0.07721225743953017
2021-09-26,DURATION_MASS_MATCHED,UNLABELED_B2_B4,0.104031465093412,0.104031465093412
2021-09-26,DURATION_MASS_MATCHED,UNLABELED_B4_B6,0.104031465093412,0.104031465093412
2021-09-26,DURATION_MASS_MATCHED,UNLABELED_B7_B9,0.07721225743953017,0.07721225743953017
2021-10-03,TIMING,ALIGN_0,0.036832464791192225,0.04449079630088845
2021-10-03,TIMING,SHIFT_MINUS_1,0.05374606366757335,0.07592461630607719
2021-10-03,TIMING,SHIFT_MINUS_2,0.07174904852652697,0.07174905852652695
